id,os,os_costOnly,os_decay,os_evidenceOnly,ts_decay,ts_decay_stop,ts_flex_decay,ts_flex_decay_stop,ts_ratio_decay,ts_ratio_decay_stop,ts2_decay,ts2_decay_stop,ts2_flex_decay,ts2_flex_decay_stop,ts2_ratio_decay,ts2_ratio_decay_stop
1,1217.810850312734,1556.2964201994987,1150.6257070020602,1386.355889985141,1088.9234954044628,1080.1441299321307,1073.0558362758366,1072.4894082715005,1280.6522546647986,1077.1621685933446,1241.2226475599466,1084.1346645860567,1068.3938342194706,1066.1362820663546,1220.6926905331686,1077.2170972449826
2,1133.2798732453377,1569.3933658886988,1136.5770604814816,1383.6446134794367,1192.2351843533606,1260.2883632791807,1195.185831468359,1179.986460570333,1192.596149476175,1256.540606980775,1206.2405012465986,1257.4812113913645,1115.688785154249,1103.645540169013,1215.533121222271,1118.414114252163
3,1248.7490727090606,1530.6019038558104,1256.7008808897656,1484.6181004010132,1243.0433834499572,1224.2289691096212,1210.0139271988983,1208.6536336040624,1348.2997760126163,1230.9162938885902,1321.1777914316813,1238.8911689202791,1223.1278550684424,1220.9294040399343,1339.4300429297543,1230.0728645943843
4,1387.7011331994797,1581.6650393193358,1395.380846908376,1444.3934491836822,1431.0172155698997,1407.4788277279017,1387.5944904374294,1397.0071701039333,1431.9207208858534,1399.7644041404492,1419.0585049169117,1401.9338075588716,1391.5379117569753,1380.6794481855272,1396.2096983169013,1392.0076381517333
5,1258.084928786604,1409.004612340385,1251.6457770233778,1472.391844686853,1238.386691293901,1181.7027545192313,1185.2385632030393,1181.3720058431472,1305.9937560542214,1183.6240562830174,1267.6352375092333,1196.4549011308231,1177.0158358802373,1171.7403044633013,1254.8962419995353,1188.4872628648613
7,1282.0441424639475,1501.1046742165447,1248.462333114568,1439.000365991503,1179.2828948357042,1151.724980734672,1161.1560123078616,1147.7301159715876,1263.5767584123475,1154.3332212716755,1239.6806117982542,1168.6869023300221,1157.8050709000836,1157.1572012693675,1265.3527681453536,1161.2555375950676
8,1128.5420649659661,1552.9422383388842,1124.9231235375958,1337.8300327017196,1097.375038294858,1105.899336481382,1089.8335668869227,1089.2620194453566,1260.9983032684925,1092.6058173121166,1267.2112989168843,1085.399652279324,1056.8106200870327,1056.3809520039506,1243.8496196159786,1087.4194647987747
9,1250.9907693124608,1591.5649469114035,1254.663360349243,1272.2966258556014,1274.2430591366465,1227.4238773708764,1233.8196402071326,1233.0236406983545,1279.3278323805985,1234.0186967089485,1238.6488890209343,1241.7073752046965,1219.6821972521425,1197.7398313615165,1243.3987599826746,1234.0387200073626
10,1186.9786938753225,1526.6678026614543,1164.7532108076539,1445.7214259498935,1265.233993389363,1133.102972006253,1122.6398665951156,1122.6397968925075,1343.6228793107875,1125.2251947786217,1297.660921111373,1133.102975998553,1084.6599704121757,1083.6426797900376,1217.8015206953517,1125.2251940878796
11,1052.0728904766377,1653.2280016191087,990.9953915986277,1181.6672523176971,1113.1325925054125,1076.2161696234264,1048.1138500008165,1047.8855646467282,1139.4496361975125,1068.3559835442884,1145.5050443239686,1076.2161759957125,1042.4175934374123,1036.9040985411843,1136.8863423302423,1068.3559838746742
12,940.0649614828949,1340.0424858522433,856.2560604571552,1300.4611227028438,879.6587264827544,765.0338387540523,756.8144297526301,757.7565542646041,1096.194910422638,758.3476163370962,995.9650444710844,752.2739851509624,740.4716310445801,723.8740929162581,973.0883899771521,738.9162757581641
13,1152.6662703832867,1556.1560409711933,1156.6083968403955,1412.610590126254,1180.6849878982423,1122.6274064618783,1117.4603890023036,1117.4591770163936,1344.4186494330015,1117.4592339268636,1358.4585765227282,1117.0595688476683,1088.5882824277735,1078.3295877800515,1280.5895800808335,1111.8530735056595
14,1080.4069503728706,1629.9437516293053,1062.8750245878985,1328.465237116189,1060.684451876824,1067.475615856148,1043.130035946288,1041.117481223644,1210.8060704428578,1062.6947965562779,1271.5831414249478,1065.8079144871338,1051.6769163466379,1028.8051108148038,1236.994548948238,1062.6948218045059
15,1174.0940447252872,1559.3314123572277,1155.0173830131048,1400.4993588247453,1178.268550678517,1201.6926887863729,1182.7651325357874,1173.8628531641493,1255.3999945527714,1193.8621891305654,1330.469520598039,1201.710387621933,1140.1709770392674,1135.3388398508455,1322.7655102068395,1179.5988439501955
16,1364.065931009227,1597.9407016349876,1350.4916096485933,1473.219419685654,1362.1948213356106,1256.8675425545887,1248.8047423356243,1248.8047180599983,1405.3019480245143,1256.6967899183323,1302.9477591329567,1267.3249797891847,1254.4791418747322,1253.6054374568444,1324.1466940116343,1256.7465266514162
17,1258.0238333278119,1416.677881974804,1219.9047178344126,1412.4781913919885,1152.424456609862,1171.222742207862,1149.3166495250177,1146.8615423703577,1273.6649089133957,1163.2983012401178,1243.4917992608662,1154.859443657192,1161.1583785647558,1140.7598010780218,1264.4933652252478,1150.3156229176097
18,1155.4733906001265,1501.0199968815914,1161.0901293995294,1366.224340117154,1194.167073305484,1178.855546177928,1188.1610775502932,1187.5325431692254,1302.3701858063314,1187.1780578978273,1255.3168174094242,1169.6367121167762,1117.2139158922894,1112.8518158239835,1251.7133446415132,1173.0408643896535
19,1040.2320109332193,1582.3359149886176,1031.0201647024137,1068.1406822452761,1077.4143518252752,992.685630248215,959.9306774994927,959.9278283393847,1079.1534704549406,985.2716608345667,1084.4180444610552,992.917080046621,983.7004888196467,968.3111684871027,1076.2299740141345,982.2690629379147
20,1209.8710844198595,1671.8351327780888,1188.2506990947772,1346.8722933964204,1174.9365591032624,1106.032105482056,1095.5990450204424,1095.1453692132843,1272.3616657753826,1102.8144279586563,1305.4863986223804,1111.75147992974,1096.6151809857304,1096.5218486652784,1292.5749684570985,1104.6462275023384
21,1145.9338649864014,1546.140154523273,1112.5968397476424,1373.1180727906858,1064.5124325614083,1069.1202219895822,1019.4545236399474,1059.4038976141073,1278.0797645471193,1063.3466875116212,1233.6283608013243,1033.0185475483863,996.0781117476174,990.6561211822653,1204.9550201437214,1019.0260705836673
22,925.5300280782251,964.6516739573806,933.1687080624033,1414.1251461579407,949.7717315697078,939.1466873019656,913.9291001708935,915.4331202305236,946.6256332112916,949.2429769097456,933.3361939916356,969.1142492549716,955.1290584957176,928.5997809998715,980.9903518873635,962.5110837661675
23,1180.1180755692808,1339.1847238712564,1187.795012875205,1444.3486563574163,1223.1330917555033,1210.6785895051953,1197.5931978516112,1184.8359449519971,1236.6038992746671,1210.8376518970292,1185.4897814530214,1223.9481763965553,1187.0372583683152,1187.0365702447832,1203.8371121142472,1210.5919072618613
24,1148.6846215565515,1429.523145574533,1094.847543113447,1304.3445129874622,1089.6335793982064,1063.7369579275323,1051.248377546693,1051.248284603901,1208.6096251118931,1059.045361925519,1180.6076327085925,1067.1458562442244,1046.8357484695312,1042.890231034619,1134.781952416153,1059.015827956001
25,1308.5651699798395,1604.2144401285607,1309.9033286722133,1403.782486052897,1341.7412070663581,1334.4152152358101,1328.685114455116,1322.027263800098,1367.726175973136,1332.277564523008,1350.8155268420521,1337.9667760675761,1323.006080947058,1319.50509396797,1350.641678192268,1329.354172000228
26,861.3850267270518,1349.4135024852599,844.8632007039649,904.183878649775,871.3799899751216,878.4308368922796,857.1521826672584,864.9873684950184,871.4119251726424,871.2854216419043,888.5301265945835,869.8594136967256,835.4391305585544,826.1163024199484,886.5919561011603,819.4128734814744
27,1179.8500749393675,1456.8545084938826,1176.832740993236,1276.7390918841372,1211.61893734869,1196.0672822552622,1149.5592085426235,1149.0582456481336,1230.5847939217294,1191.0271684117256,1224.049028836448,1186.887480197942,1189.3976132388254,1176.5865283454095,1225.2421793204414,1191.0271651806556
28,1059.8244909887246,1214.6455992170393,1057.5037220756476,1154.5938305395644,1045.1654539579959,978.3473549579759,1002.6784343722989,986.0653750801848,1051.8108867570688,987.0413915500449,966.7775620366559,1011.3786784326679,958.2457757243008,949.9232903058889,989.2508379604208,1004.1597677304228
29,1019.841773374996,1558.416999063942,1005.2398991975929,1128.0791665562128,996.317913517968,977.918050643186,990.4629641661993,969.1001446745253,1080.9532730900032,970.0692763191413,1072.910155187694,1001.653146450216,952.6870558731753,949.6937969987792,1070.1724237176452,993.0023775749094
30,1073.4440726440669,1671.4203803592893,1027.4377239096696,1195.3690760301422,1065.1423404259842,1021.9778882108423,1014.3200453135715,1014.1998779318695,1144.3662836464355,1018.0734206630935,1129.5625563567603,1019.2649979515322,995.0335458013376,988.7406941428336,1137.4293963494576,1010.1333101320715
31,1122.0616287995788,1338.3456726168795,1096.0916075856471,1285.3185321508156,1062.4121796546701,1025.9345929367942,1024.517148302926,1024.517148297012,1208.5854083347579,1024.488855972552,1085.4707721628863,1032.5601937078163,1024.51714829999,1021.88069607295,1105.55465510845,1024.503529414284
32,1115.6840170451085,1485.8709206985322,1057.8875180812097,1197.7834191010754,1034.3180638201889,1011.2978063597448,1002.8776123675055,989.9742118952055,1080.3891039576474,1011.3516750345756,1089.822972280289,1027.0575937758167,1014.0910402534455,1011.7485481962375,1086.2624853754376,1019.5389974645076
33,1141.8971126381425,1538.978923624888,1055.1114098667877,1343.2180427584233,1010.3903213061645,1020.1248565794606,1018.0031299202593,1007.4762901793913,1179.8989558282713,1008.7468778141393,1153.9218097553264,1037.5851446040126,979.6739410410834,1002.7915073614193,1139.1074073941893,1024.2702262983973
34,884.1204164833422,1031.359285564268,887.1512924721802,1285.40155670353,875.5625795804963,837.1068480559484,833.1120859920964,824.5759036743183,932.6402519237444,856.1343371402883,843.7094308417284,863.5977470027724,840.3293858842983,836.9815153111183,903.0998551369523,856.1344117052723
35,1077.7933754655676,1483.3396650802717,1032.4937327108669,1292.8189029220653,1069.2366369740332,1085.1260214406552,1063.1820550700818,1061.4493527967277,1196.2495503950236,1092.0048885646156,1199.2992214696792,1095.3176860925112,1039.2654910649317,1040.4219243720297,1187.0794951733255,1093.2543601582577
36,839.3697659280423,1177.073382601728,826.8763005867712,1171.257310752963,846.4079846651425,843.1222930293105,834.9637756085457,834.9637755983337,1020.4976006767756,834.9637759083237,988.22174717230655,839.0287052310165,826.4973210477476,824.7277661524937,986.6909273708857,830.8338975981356
37,751.1677436292372,1015.7663148527906,711.3131377025089,1101.3801168445725,648.5983521422618,689.8180448608098,660.6985585130841,656.3382022012961,705.4170964533561,685.732797678488,732.5880143619238,698.6907810622378,690.6151070862581,690.6151070858281,724.9211610200041,690.6151251007741
38,1229.951262668092,1640.1861695109142,1237.0260152639726,1365.4515377770845,1281.4723870561822,1231.628337156442,1219.5131936063597,1217.3432456820858,1325.4370655796538,1229.3103786543097,1340.164435219794,1222.5980137958043,1225.8185667496857,1204.3787782458019,1308.2725198994958,1225.4911726980138
39,1108.4679693921262,1220.79336277346,1116.2766994991323,1463.4275447078064,1110.326002681056,1038.019224595076,1054.9356486661015,1041.4782713566717,1111.8642715052997,1043.4172099668897,1052.478258224332,1065.704546235794,1043.8977562418397,1043.2509520203375,1089.3859030774577,1057.8958168909755
40,1147.3778008161187,1439.4595194319504,1098.9973667078555,1261.6543741699413,1069.6211168075488,1043.194899848809,1068.7166376326,1067.222862658618,1103.20940184475,1078.184597200388,1084.221324833703,1085.529592991449,1057.271334400292,1054.206802417274,1088.380146033044,1078.3080151158379
41,1086.7714133041077,1213.9085302299347,1094.295974562617,1353.2188501696223,1110.3702646535883,1075.8909743585884,1070.291646134935,1073.612038116431,1134.3181473289872,1083.652846848319,1089.7561451310323,1077.8507575313263,1064.797069515673,1061.106320707539,1107.109787689003,1070.780364945811
43,1279.6422104376056,1573.2704927626958,1287.5898905591414,1483.2373106906334,1338.2895759098715,1280.9181589979034,1270.6235674757338,1271.6318356538798,1371.2993124038258,1278.342949040864,1382.7514750828254,1283.2971143562615,1253.0142427529638,1244.869871002964,1363.782746871216,1265.410756461994
45,1092.5942126292389,1689.8672430147133,1033.9631193573423,1165.9744496505689,1030.0386437192801,975.69691189261,968.2299138253807,967.6621556168507,1021.0709075973427,968.5642144199987,1125.6885053919882,976.5037038089141,940.7414593510526,965.9829993626047,1116.2013463181866,926.3097660006426
46,1038.6713982209603,1362.4605691482093,997.7992053816009,1312.3800332422256,1037.3988674979835,1029.4363060026635,992.755522904065,992.7555229602449,1115.7424862317048,1023.2702771673129,1092.0674924256095,1038.4132930821654,988.0879821888169,984.8687930415049,1094.878812166923,1018.380068707711
47,806.4037687258442,1110.1109562089193,806.5714143758233,1034.47541683296,888.8568472978553,830.7629558135874,800.4650938220304,797.6000757569544,891.8844805908603,826.1000718097164,846.0508294619053,840.3469358323273,799.2750017515264,800.5246387647323,842.7445350447084,829.2377578852944
48,962.9418551852548,1472.7111271117533,967.3721645778622,1177.929004611909,1048.88893959263,1018.9420636724261,989.4462635332906,977.0098442236525,1091.8617196078426,1033.8380641693786,1060.3121802149722,1044.14070503871,981.3060560128905,980.7762780153025,1065.8022309563005,1036.4768255157967
49,1076.8692329223504,1421.659434258895,1073.9537328532447,1304.9450189711895,1105.7235641772754,1069.5969966091275,1052.1427468961213,1051.3050883578812,1198.3792601609912,1074.6030639560754,1190.3231405105155,1081.9998313055876,1064.0356911629194,1060.1359854605494,1161.0578602109633,1072.8446821986313
50,1034.2335669565841,1454.093997175356,1013.5713694872518,1074.8908890650357,973.3961474744743,975.7849894940124,969.2664924869027,960.4604118289187,1004.6718327073627,968.0064455667047,1008.6282692229383,986.0971091085323,978.7304515188387,978.7301768213987,1001.4492304355167,977.6245103642547
51,940.2861951021293,1089.2632713983257,936.8041043701285,1229.531659538159,792.958103477227,802.765724617413,778.7131169295859,773.595772483282,856.3262935203019,795.361099811654,777.544851886815,816.051683991417,789.2111240237059,789.2003073719179,829.96859827315,808.5599459331219
52,830.1108411113305,1390.2995758402824,826.4624022332073,969.477239445745,904.6606797513226,876.7513365259726,859.0613085615538,852.6783394840758,927.9734095077698,874.8626193235098,925.7545436077506,886.7210618556626,843.9534326155218,839.5645141125058,935.0630230426138,878.8642122139638
53,1039.4489632736772,1358.1800659032547,1025.622452090885,1285.4549102364263,1032.313772022822,1056.1766400387858,1027.9140091310821,1027.8855668286942,1189.2365891240802,1049.9500758685822,1169.8000711463098,1037.5137385110918,1004.9594208659421,998.3778349320501,1150.6377702551463,1032.5692506204402
