id,aq_total_4,os,os_costOnly,os_decay,os_evidenceOnly,ts_decay,ts_decay_stop,ts_flex_decay,ts_flex_decay_stop,ts_ratio_decay,ts_ratio_decay_stop,ts2_decay,ts2_decay_stop,ts2_flex_decay,ts2_flex_decay_stop,ts2_ratio_decay,ts2_ratio_decay_stop
88,71,4914.913675323987,5056.854375368323,4919.899712179901,5033.116574664549,4339.10189827891,4720.481713196735,4756.418200610071,4744.175830487827,4589.015268506049,4726.168557697217,4614.118970333892,4683.814560972742,4627.525158686425,4619.769535300982,4601.556037335158,4663.338886239485
20,72,6591.942524555094,7034.866092521355,6570.476566877492,6689.36098681881,6329.801334579523,6165.309302583538,6310.743400390142,6150.035067969724,6591.269754774122,6158.529298510556,6537.184285845981,6465.726289713101,6365.059136422429,6447.130044044058,6517.2934864354575,6456.511222251358
32,72,3204.4677539557483,3396.3765818493875,3135.214796152161,3325.01322333845,3029.3120932250213,3001.1163106660115,2920.2727445951755,3006.6903605057573,3029.841887183405,3003.1303648995154,3133.5326342292396,3095.1675922252793,3106.1196048857773,3082.820430177729,3113.0975139950174,3087.838976385199
40,72,4704.603743596501,4935.022234221127,4679.246190581246,4869.156074601127,4488.386894816346,4507.894332759147,4630.908617882449,4531.2159553982465,4616.2711009676195,4545.452217591037,4567.195594224241,4664.879209752607,4688.886719886901,4636.892981068483,4498.598013981813,4659.240798837587
11,73,5715.828334764101,5917.6794301270875,5679.817707974327,5944.748394191392,5524.4123274441545,5409.207855029488,5315.553810857362,5379.700583955414,5572.775193264837,5401.531803779333,5613.774634207131,5854.485302023615,5707.606288247057,5759.626095743649,5617.035423493947,5846.809292006439
25,73,6840.8323735894355,6963.684993588611,6842.473902312899,6990.437340275077,5252.326252729064,5612.999782421257,5467.863934852373,5500.7258025285155,4272.852215935273,5424.839696874806,5600.489316827399,6627.020686019742,6311.730752391115,6333.679252703107,5611.181814343166,6478.368292833365
111,73,4678.087157970749,5384.349650027143,4560.1248068168725,4700.454773625408,3011.1890701651228,4131.965353139166,4328.667086370486,4179.510752268218,2580.036531233812,4121.116813323092,3912.8563638368305,4060.554100434002,3681.298646443542,4057.7577354005703,3906.29906541573,4050.793657101158
4,74,4656.092829355514,4783.3956672754175,4663.62223540028,4728.9238441270545,3464.915180717015,4487.1099974804965,4433.673307781034,4439.169349443679,3533.927406241838,4492.811744716674,3934.3643128706676,4517.186370849768,4240.47585901604,4222.508185560732,4174.364983756166,4507.403284755538
17,74,7321.915954499471,6816.062840302397,7353.059997361602,7722.5807941780695,6181.699620676213,5904.619051835813,6134.331143222899,5889.958694423819,7100.7478148393975,5893.910052313419,7387.184916441938,7404.381742255044,7042.779373678318,7287.915897026363,6823.50176956971,7311.148772758112
54,74,7239.586227168641,7312.576048923661,7246.796229822946,7507.884115803168,6391.794972445629,6713.285359477989,6468.451688244472,6514.415497630237,7034.917982392886,6530.316533893519,6681.434894574573,7353.275076087076,6967.2111454617625,7290.04455177642,7147.98345102915,7339.668425371602
63,74,6764.682767762857,6888.571735549272,6778.761294210439,7001.250722068887,5383.654468485801,6043.276105125772,6418.359664759802,6019.148116000149,6204.142359971799,6034.575194385277,6744.2449096796445,6725.186116212629,6134.754766475257,6630.046432954827,6213.532092854297,6706.30568999762
80,74,7841.742345778738,7892.209647239114,7852.789802649816,7945.6982576475,5756.623111409146,7146.479290494454,7010.0069935560605,7215.573160597801,5747.528140658315,7114.678897176263,7114.007024517422,7370.036271744868,6380.796419366977,7313.4556886942655,6875.920550996279,7324.72386751953
112,74,7075.78770159762,6580.9359050424055,7086.0549182034165,7378.723903518304,5538.158367354744,5290.122445457004,5655.6456939097725,5278.677356336511,6168.339859378925,5279.564812307274,7222.090729085222,7031.537658069134,6624.25002605089,6983.224809828914,6467.948760950641,7003.262350579662
2,75,7683.258247518322,7986.855977980116,7687.233181616582,7961.1457260735115,7509.435930435262,7651.793010349402,7621.847315298483,7471.577766194617,7296.3884359513795,7651.249819180699,7636.54463153904,7794.443487793106,7563.650094003373,7654.173213733137,7085.422622256934,7681.353772130788
68,75,5323.102398440665,5675.779012631277,5287.102293170115,5482.3369314768115,5183.690536950871,4953.3853615418575,5025.969987253502,4943.915895833775,5115.719481451849,4945.681430016,5335.542722269333,5234.576486183803,5135.108710040058,5189.49077065543,5209.900674472927,5219.43553779408
9,76,6176.136003178891,6408.152025347577,6182.846845405956,6200.447136913597,5442.101149235609,6150.54880097944,6164.630979861592,6138.959063314053,5616.537724863519,6139.547157196468,6052.486119866877,6084.9838759799595,5987.258215893101,6058.9983445478165,5962.1410154664545,6077.558754336242
39,76,4403.815785054428,4488.152286152252,4411.43453433562,4788.418782323764,3161.1041093544695,3921.5581942370095,3884.274185468549,4005.381120020419,2772.885128436525,4179.421139333617,3249.7874993185055,3521.0656428022876,3205.139368889287,3288.279312593585,2815.245012005861,3513.447547089003
48,76,3274.220887848066,3621.134770265491,3282.316111862036,3527.713109720749,2536.7779241199205,3218.2909182653148,2859.435165845443,3112.6469117002985,2641.459504095421,3210.917197483305,3243.099299912021,3331.5725418883785,2956.675091846085,3257.7184977074085,2800.2179006542287,3334.407662667963
36,77,7795.01511607076,6254.121434638734,7832.003461480055,8100.198692056316,4857.794159918546,3825.1972564697544,4967.540338736263,3817.1062856254307,5465.511374855393,3817.105125673821,7848.27062080783,7807.32473278514,6086.9190615208845,7394.409812523892,7180.459970332382,7412.479405800613
