id,a1,b1,gamma1,sigma1,a2,b2,gamma2,sigma2,ll,model
1,-0.433086858206952,0.311443820041277,5.14983697491504,0.730244419002247,7.49558232001013,0.669666376088241,9.64270942204192e-07,0.576939640518874,-2381.87663876031,"ts2_decay_stop"
2,-0.879549865222531,1.05969624715612,5.31361451610647,0.936008602996836,-3416084.9756393,3424277.24608978,2.36745935299457,0.7015953130407,-3238.23690073347,"ts2_decay_stop"
3,-0.557268872801916,-0.213257270982479,5.02280004831101,0.870526682473412,922.337027863822,-1830.95335548705,5.28694061561325,0.440401929084315,-3098.98084976313,"ts2_decay_stop"
4,-0.254056796856417,-0.105929313463519,4.98232560673297,0.604632282563198,302.493871331802,-1316.964674373,1.93031853706946,0.0760115558334698,-1528.63595968007,"ts2_decay_stop"
5,-0.108966278857344,0.0205684474713161,4.5046413469204,0.914322105374687,1751.49687013913,-3266.39781520926,6.16888557375086,0.150309318335572,-2359.70067538337,"ts2_decay_stop"
7,-0.930472102807069,1.8942421164814,5.39284553568628,0.81907387339986,-740655461.3079,-727776940.803327,6.3286228422337,0.736367920171135,-2046.9742744925,"ts2_decay_stop"
8,2.57896650868946,-4.80212322156846,4.58647182221139,0.650571025256187,-5869.03557725494,6225.9317713752,8.20709786742046e-08,0.42514197706741,-3128.12297711936,"ts2_decay_stop"
9,-1.23830588435579,0.956902617126861,5.19555838705102,1.06505669449739,-23851.1186561507,24669.8681844252,2.95005099592733,0.178626407285062,-2393.78142158877,"ts2_decay_stop"
10,-0.184463017289548,-0.0354143714534645,4.80867818603514,0.902684203498275,418.533842520778,-10746.6113817625,0.000220279053751303,0.223702926093779,-2387.00770361989,"ts2_decay_stop"
11,-0.675012414737026,1.92336343859063,6.05829716487348,0.734688986653298,398.264780942006,-8731.7548630437,7.15330804708669,0.477729981265729,-2359.81183672666,"ts2_decay_stop"
12,-0.0498312799904825,-0.147442495176839,4.84201833262398,0.81989105442755,7.79077676553184,3.79844189243333,4.12641349767931e-08,0.303157519979101,-2273.1205213352,"ts2_decay_stop"
13,-0.035907153053257,-0.115786414669154,4.65607129487847,0.91931136816735,128.805438056836,-421.882841983733,0.00163451495138278,0.139042507185596,-2746.12533991132,"ts2_decay_stop"
14,-0.553281565181805,0.643587859691126,5.6520467674514,0.688349223786448,-9.55176976749075,39.6745882874413,6.62525472162589e-06,0.611015282860191,-3358.3582235646,"ts2_decay_stop"
15,-0.941739865406435,1.88254540616751,5.27371293583618,0.896481240015315,-3702.33073818553,3960.03210336692,6.67509478065954,0.732099712140266,-2933.29978525285,"ts2_decay_stop"
16,-0.938708570512991,1.8295218188658,4.98115828228601,0.821555252030257,-29.0134533257866,78.6251985142341,9.98878935487353e-07,0.55169205420717,-2783.65707889967,"ts2_decay_stop"
17,-0.418426425704336,1.68973373838925,4.9197975616807,0.812312677137149,14277710291.9765,-38695806244.8698,3.27687953958559,0.413199470445534,-3093.37727922254,"ts2_decay_stop"
