id,a1,b1,gamma1,sigma1,a2,b2,gamma2,sigma2,ll,model
1,-0.559402620547463,0.59383876069956,5.13280612850224,0.736578805789129,6.88646740722642,-110.952383149396,6.6069308312546,0.545140370113695,-2373.91161062195,"ts2_ratio_decay_stop"
2,-0.379872787620888,-0.043534136660035,5.32576550674256,0.931225944407015,-2.35883730876621,21.7085132957567,1.42233204359381,0.868461325674775,-3251.1618304843,"ts2_ratio_decay_stop"
3,-0.526931828520273,-0.132495916810284,5.00757531468233,0.873639687389376,925.64024953665,-1571.04287989227,5.5262739185543,0.456804809683849,-3116.44102239991,"ts2_ratio_decay_stop"
4,-0.271966100887929,-0.0648005159776247,4.97907523609095,0.603113293608988,16257536.4117457,-211857320.099998,2.21015095358016,0.0721738069712597,-1528.63234774546,"ts2_ratio_decay_stop"
5,-0.108855854206124,0.020673295449562,4.50461470639164,0.914277995848096,1761.05661150118,-3284.24522785093,6.17235620154121,0.15029664415821,-2359.68781517917,"ts2_ratio_decay_stop"
7,-1.03382608193807,1.97997390967374,5.39364394672494,0.823788916833083,15.3579783466358,-60.746810297152,5.73996182489174,0.715747679741765,-2040.34902103336,"ts2_ratio_decay_stop"
8,2.57881175683351,-4.82184621120559,4.58882071559223,0.638956760741535,-195971595.568615,-9201949.78112351,0.0260314082550663,0.417553265587961,-3089.72843698019,"ts2_ratio_decay_stop"
9,-1.23830868769287,0.956944415095406,5.19555751343185,1.06505568205453,-23851.3787971736,24670.205211517,2.94929483022669,0.178639619309192,-2393.7806920337,"ts2_ratio_decay_stop"
10,-0.184467448828499,-0.0354361976168758,4.8086848427333,0.902680413461791,352.555875359722,-9020.98422588671,0.000214670923930987,0.223713802973513,-2387.02769148969,"ts2_ratio_decay_stop"
11,-0.675024156394448,1.92339693817024,6.05829633595548,0.734688887076142,398.218717651729,-8730.87693183476,7.15329956952974,0.477730388228792,-2359.81184021587,"ts2_ratio_decay_stop"
12,-0.0238670113387463,-0.233229002240194,4.82828207822093,0.834836654343341,7.57396319927026,5.74912695902772,9.5074105218259e-07,0.282117004336924,-2252.93655602759,"ts2_ratio_decay_stop"
13,-0.0345255890738943,-0.108969662401631,4.65432853587862,0.922262790323714,357.789302401771,-1220.83766117058,0.00138292025247501,0.137717724305393,-2733.69425004048,"ts2_ratio_decay_stop"
14,-0.498918600585177,-0.171677235609017,5.68477175019653,0.687521850285348,639.529193257006,-902.330404045957,0.00113491671167558,0.543374518299581,-3338.94677996037,"ts2_ratio_decay_stop"
15,-0.68173931650094,0.530827137801595,5.2519195329417,0.859186255086142,4.87247877244302,15.423034544554,5.90888113929264e-07,0.75076178714081,-2864.33861920094,"ts2_ratio_decay_stop"
16,-1.01566604408349,1.91351607784526,4.97511580042212,0.870771078863833,-48114.9562128115,48982.5715606822,4.55459808185906,0.527560699545777,-2804.52135466223,"ts2_ratio_decay_stop"
17,-0.377573710450483,1.65810103402942,4.92999861181281,0.780981799608827,-11258.7310431828,12245.5174244016,9.68401099119864e-06,0.427034932469253,-3048.99315085258,"ts2_ratio_decay_stop"
