id,a1,b1,gamma1,sigma1,ll,model
1,-1.97922030829232,3.55332427472779,5.07761894315333,0.709824920746851,-2388.09138216077,"os_evidenceOnly"
2,0.288270573613044,-0.979268400868092,5.32870328674798,0.925078805119887,-3273.53279608192,"os_evidenceOnly"
3,-1.57927080620465,0.949323455782213,5.08080914838824,0.818300202669539,-3181.27513217175,"os_evidenceOnly"
4,-0.0306748460739707,0.0903598936129889,4.92674387481935,0.579961317081307,-1627.6573061024,"os_evidenceOnly"
5,-1.52757831245486,5.31872910606172,4.55212041893601,0.767489364304517,-2837.28867884216,"os_evidenceOnly"
7,-1.49776966428069,0.273983196519292,5.61103915573544,0.812210882004916,-2035.59561680123,"os_evidenceOnly"
8,-2.40666878691915,4.14186261828349,4.58009730377881,0.693070248919787,-3276.90776007685,"os_evidenceOnly"
9,-1.62745480692936,1.82446374446171,5.11453663613767,1.0446960550951,-2449.96309663175,"os_evidenceOnly"
10,-1.31780092467264,1.6992249493119,4.92980266738503,0.783107828670274,-2671.88206586577,"os_evidenceOnly"
11,-0.352992775454407,1.85574031626523,6.05321044024622,0.725283830219066,-2366.74107644912,"os_evidenceOnly"
12,-1.88625772421771,4.97435573735576,4.867970798216,0.672450694816141,-2423.42765772628,"os_evidenceOnly"
13,-0.988163491639418,1.2405409166938,5.01823039221132,0.703949659460611,-3085.13439680927,"os_evidenceOnly"
14,0.202233341071125,-2.08744849090473,5.72353803381713,0.677143554259513,-3343.43716243094,"os_evidenceOnly"
15,-2.09303832509729,4.62732751851875,5.19594494027906,0.889064144188592,-2942.35834540005,"os_evidenceOnly"
16,-2.37854411542786,4.10108777790623,4.98364339239749,0.843175441222881,-2856.24376847766,"os_evidenceOnly"
17,-9.14626624447994,15.0264269601183,4.85785731305835,0.69781904271434,-3139.30003536792,"os_evidenceOnly"
18,-1.72631604833072,3.27431797759942,4.63473427231423,0.662809151024742,-3028.04944045826,"os_evidenceOnly"
19,-0.498404970384042,0.978660431436169,6.34663923115132,0.494876186911864,-1243.52304109931,"os_evidenceOnly"
20,-0.290225052824545,-1.21603842923249,5.69516342177751,0.730446613615042,-2656.03401197454,"os_evidenceOnly"
21,-2.71856556138047,6.17500447979563,5.0186095281168,0.836360493537853,-3127.89285668824,"os_evidenceOnly"
22,-1.0820940909424,4.1092381326296,4.34352307682675,0.445496528498561,-1027.86762120786,"os_evidenceOnly"
23,-1.34097751818044,2.89403159434146,4.64689642003579,0.713075349616807,-1875.13652749165,"os_evidenceOnly"
24,-1.56069561814136,4.65433979726764,4.81735797827195,0.822730720708992,-3650.63186911589,"os_evidenceOnly"
25,-0.779541094536904,1.61574730622608,4.61103881428192,0.597987924141439,-2777.59420427154,"os_evidenceOnly"
26,-0.657134630423473,4.33524676400516,6.27517973512744,0.562441867759832,-828.288560738196,"os_evidenceOnly"
27,-0.855486157146434,2.33134242133748,5.44058321365794,0.784803412475833,-1941.41723782548,"os_evidenceOnly"
28,-1.62163313474287,3.5898494931602,5.000801733611,0.687824768767713,-1116.8028714904,"os_evidenceOnly"
29,-0.31564555714921,-2.02314812584899,5.48400813800219,0.827304348535763,-2137.84993535094,"os_evidenceOnly"
30,-1.11363369807073,1.22018089681512,5.82355426045757,0.9931848376,-3246.41808012033,"os_evidenceOnly"
31,-1.62238581893428,4.29919649664058,5.46744258101781,0.724332660112853,-3055.76157649419,"os_evidenceOnly"
32,-0.136114278185215,1.01419275552337,6.14346312212928,0.481777118842252,-1049.5252550879,"os_evidenceOnly"
33,-3.00150962324568,4.9457172177756,5.43732918554542,0.681463005280954,-2912.65110812804,"os_evidenceOnly"
34,-2.22195616396682,4.74312827131406,5.2815244074434,0.780403349980701,-1696.77050400964,"os_evidenceOnly"
35,-5.50931224861828,12.3314587432746,4.87856977272297,0.904202490668803,-3832.11370942817,"os_evidenceOnly"
36,-2.74952855079339,9.80599084790143,4.9183640533461,0.696219170709017,-3448.49422790313,"os_evidenceOnly"
37,-1.41945437946606,3.43846646760358,5.3478930270912,0.592693533194354,-2692.0614771851,"os_evidenceOnly"
38,-0.568859141973577,0.344160992435569,4.94973950871725,0.631338808200609,-2844.47079429582,"os_evidenceOnly"
39,-0.102048440123267,0.764632309491015,4.55760888439459,0.543572219716892,-1647.82809483986,"os_evidenceOnly"
40,-0.888284526462306,3.56943699703568,5.88880442147601,0.664952837461844,-1789.29193412263,"os_evidenceOnly"
41,-1.44716742427664,4.22205883582292,4.82586944130725,0.773951121160862,-1789.38290098703,"os_evidenceOnly"
43,-0.135372702839505,0.217960833652577,4.64796514659863,0.433063400493823,-1401.03618407311,"os_evidenceOnly"
45,-0.507098486419641,1.17550550113476,6.35536510843519,0.467662537448525,-1692.79170813099,"os_evidenceOnly"
46,-1.99941444866997,6.07173738477246,5.25322059587437,0.809083098456354,-2148.6110974435,"os_evidenceOnly"
47,-0.38731421807774,-0.699710005696999,5.81929479465939,0.756691682681257,-1300.89874297433,"os_evidenceOnly"
48,-0.639492796683275,0.911499439603415,5.47689399287782,0.452735908326289,-1160.2635772545,"os_evidenceOnly"
49,-0.333437706146719,0.739323152489203,4.90423206065375,0.662530135113829,-1648.86711747458,"os_evidenceOnly"
50,-0.286083755098636,0.321520146418026,5.65693299579596,0.880028167601653,-1783.06038272868,"os_evidenceOnly"
51,-1.04329617621834,2.94466162836447,4.79534408839905,0.55221100833774,-1243.44605424034,"os_evidenceOnly"
52,-0.112325839204973,1.75657745430527,5.53985421387484,0.744490573878952,-1700.43564972814,"os_evidenceOnly"
