id,a1,b1,gamma1,sigma1,a2,b2,gamma2,sigma2,ll,model
1,1.72901819210414,-6.66827964171914,5.33565151692246,0.42418445274769,-0.116578157561287,-1.775336693911,5.00611835561606,0.64057412610331,-1866.2654986224,"ts_flex_decay_stop"
2,5.07965124676546,-38.5453514714006,11.7355715211111,0.787944273341117,6.19372719128148,-186.600412179452,0.000147074651096124,0.299654774165891,-3115.48765435713,"ts_flex_decay_stop"
3,0.986600253704466,-5.15880924419724,5.08539109472816,0.504347744756413,-0.591481471222251,-0.839952523662039,5.42426930011288,0.901992139411138,-2660.20238306374,"ts_flex_decay_stop"
4,0.190393541579924,-1.3823228945493,4.97592487149939,0.757612443839149,-705.613406213954,679.999715966005,4.17013944659654,0.41491141083305,-1492.01561411343,"ts_flex_decay_stop"
5,1.82733216677953,-5.75858398052248,4.84278674005312,0.501269303592727,-5.48820216449455,10.6028316922225,4.88750385081996,0.94206145318466,-2375.12309189872,"ts_flex_decay_stop"
7,2.39348450130081,-6.91159939445243,5.5938575946208,0.558119638176866,-0.258111151620665,-1.86400531468221,5.2069562290723,0.703804528681451,-1822.93630827564,"ts_flex_decay_stop"
8,-0.545449043923465,2.97927258768226,4.17894939222436,0.237802522494819,1.67035222885405,-0.562061912250738,4.05207188916085,0.966769541629826,-2393.57376920925,"ts_flex_decay_stop"
9,-0.197942817511114,-1.61266352035431,5.06159728338996,0.950650288656328,-47.6097325097563,70.6214019409404,2.53678371418984,1.08678779996444,-2424.98838617711,"ts_flex_decay_stop"
10,-3.75277633166627,5.71330706606004,4.60630168673094,0.45015223213187,-0.559817824173392,-1.3642863566911,5.74818852366434,1.01793750251376,-1994.11820544104,"ts_flex_decay_stop"
11,0.619268954295361,-2.16607433351952,5.90112123629801,0.619496071599148,1.04822111662887,-1.53167650874731,5.86267984200496,0.638103554460182,-2136.49269580433,"ts_flex_decay_stop"
12,0.105204234354325,-6.59241041566053,5.15536093465996,0.408548977043982,0.0142955945430311,3.04715417677938,5.5016990132322,0.693962197865264,-1610.53467362574,"ts_flex_decay_stop"
13,2.04750646908119,-5.03572487772892,4.91334242214756,0.460659825757195,-1.45243419885391,1.30146185620375,4.89881494118482,0.777084860029399,-2493.31483370738,"ts_flex_decay_stop"
14,0.853170260328468,-2.18611947519046,5.49858011266947,0.513467655697139,-0.221877747961947,-0.161816796785549,4.99084544103262,0.726149611414759,-3077.69767618598,"ts_flex_decay_stop"
15,1.46217479590553,-1.11096591293129,4.70312266190086,0.523555459466386,0.922458537340558,2.29485119181265,5.59205452979485,0.824197517935124,-2409.47818003543,"ts_flex_decay_stop"
16,3.6545604438897,-10.5282532398088,5.4105988968869,0.498487933796231,0.367036852478289,1.47886135394673,4.34797710085156,0.804362296336772,-2321.88055179945,"ts_flex_decay_stop"
17,-29.027893044186,45.2245194247228,3.92302835299228,0.454999913976752,0.444648035287552,0.333279194357541,5.73708016096819,0.603262720882971,-2340.12515195906,"ts_flex_decay_stop"
18,-2.72027532044011,3.44530307805491,4.484327586128,0.218425236988002,0.522549986594869,-0.829707209746277,4.91772837081178,0.980924862676712,-1808.34464279996,"ts_flex_decay_stop"
19,0.282753145377427,-0.157669860276892,6.17923567870972,0.433659920915632,-3.2445976013683,3.57178859249778,5.54140352160665,0.481249909095875,-1125.7588378542,"ts_flex_decay_stop"
20,-0.216374281528588,-1.68387438261897,5.64351780501899,0.617643121989911,-16.1749576834592,21.5581231267982,4.71462176562941,0.784407992320001,-2497.14399452313,"ts_flex_decay_stop"
21,1.63961552592278,-0.600798493559405,4.72224158262488,0.584852126843821,-1.29690705358314,1.46711092612432,5.5098434637539,0.848516768263681,-2685.9616883918,"ts_flex_decay_stop"
22,0.688866294377504,-1.46634971331687,4.49323643963178,0.694697709608324,-6.83396878708088,29.5262848588997,9.08411522625186e-08,0.125324286318617,-483.620555375762,"ts_flex_decay_stop"
23,2.11732841736444,-4.42853119293686,4.75556726487236,0.626768525107719,-13.1053239470701,32.8049520384021,0.344113391356272,0.439423901112107,-1801.84678974533,"ts_flex_decay_stop"
24,0.62880672956519,-2.22063556464532,4.72075980680451,0.501922439681695,-2.70629941728674,3.69016354586474,5.06204652719285,1.03770443286271,-2911.28539580603,"ts_flex_decay_stop"
25,0.119943453525234,0.000573175346586022,4.46175678115637,0.188576519784885,-47.6578070888205,61.0915675874961,3.2711564085199,0.847968034361878,-2057.99137129898,"ts_flex_decay_stop"
26,4.52660062835427,-10.4000688258989,6.09505697832715,0.342235799228261,-0.397077380046291,5.33670255239082,5.65521855840243,0.546536506183871,-799.085085573519,"ts_flex_decay_stop"
