id,a1,b1,gamma1,sigma1,a2,b2,gamma2,sigma2,ll,model
23,-0.320190086862211,-0.418583811678598,4.86551196333692,0.924296985589972,-51181.5637081989,-95961.9085811136,5.10746199803208,0.176572950900644,-1409.38648058868,"ts2_ratio_decay"
24,-0.563131035942202,0.0536160377476459,5.05889539808327,0.907093701369981,-43922990.8455454,-44636216.1504684,30.7826089150613,0.115574278890006,-3097.39276112254,"ts2_ratio_decay"
25,-0.450717208256701,0.895596333646031,4.54412596458291,0.251019088701714,1.98550561953381,2.37839895300351,4.19139919058171,1.18844541166808,-2098.91217001022,"ts2_ratio_decay"
26,-1.31366194352562,4.37439502646736,6.52648986520374,0.538009933153548,-2.24198895854572,12.088877109354,4.92286576262729,0.271316034237586,-816.969118019907,"ts2_ratio_decay"
27,-0.737030600849808,-1.13082783440729,5.66828903928202,0.763968052923537,1.97522194978947,25.0161389995572,6.18114331530849e-08,0.247022402349343,-1646.63584498189,"ts2_ratio_decay"
28,-0.517265570470718,0.595716939523827,5.23703450293343,0.763176178234191,-2331467.64384991,2343452.75331016,0.363254333197131,0.244550141721302,-1055.06206890754,"ts2_ratio_decay"
29,-1.06741378737872,-1.06585146715602,5.49673774898103,0.818832820690128,-241.886821381623,361.102229376128,4.34668362883256e-05,0.109155923077677,-2014.34265803294,"ts2_ratio_decay"
30,-1.40262891696215,0.870274744090944,5.8935107424014,0.928579687395071,-3966.19044151916,4044.51579736454,7.35790514823606,0.159388078524157,-3025.43680849697,"ts2_ratio_decay"
31,-0.801057620856458,1.12451098364281,5.72436988857675,0.757232196038557,-126779.867135231,128284.287769677,5.17837320341894,0.135294042145229,-2714.70632792556,"ts2_ratio_decay"
32,-0.75306405205001,1.67376456703987,6.26808643956429,0.453816227400603,-88.348524292192,145.460807337889,2.46921637418685e-05,0.198245080514103,-985.427733728784,"ts2_ratio_decay"
33,-0.858940189443478,-0.42438614309383,5.58685916726009,0.683070230605219,251.367949671319,-347.538086612007,6.00369727155561,0.15379380021395,-2598.85628703599,"ts2_ratio_decay"
34,-1.10822613327647,-2.21830518374514,5.92504669690666,0.953202763654301,-31510.0141541681,32338.5701365068,5.57389626095086,0.286940388071998,-1200.14628633815,"ts2_ratio_decay"
35,-11.6981821273721,20.3337878966808,5.42574706604557,0.997421143966299,4.13931238466446,-3.83480246049361,4.50421865249234,0.104831658458548,-2666.66597594513,"ts2_ratio_decay"
36,-0.612376796924745,2.36131208750126,5.25717518312413,0.785181766777135,-11089.1441974194,-11050.8409987253,6.86985478484633,0.101849146066399,-3064.99970993187,"ts2_ratio_decay"
37,-0.591367890993439,0.498312056492282,5.52306564626976,0.613615522450958,1009.22882009893,-1172.47234565477,0.000303525661680982,0.141462211190639,-2500.50886294384,"ts2_ratio_decay"
38,-0.197500760154946,-0.682305236913001,4.99116738266846,0.701696143476334,7.61954307881185,-14.4764582303657,9.74036060181519e-05,0.152817658324511,-2536.0110055762,"ts2_ratio_decay"
39,-0.390119340538662,-0.215078741430579,4.81389849155573,0.868847961928268,-29.7370870050358,39.8815179488738,1.71163958768921,0.154014841084507,-833.784493457038,"ts2_ratio_decay"
40,-0.965867591454877,0.910371786470792,6.34851139550176,0.597172790392255,-104675.527795218,105415.954644368,5.2432780273987,0.436144625044409,-1676.35728630785,"ts2_ratio_decay"
41,-0.917423117721817,-1.41456667400919,5.51265451944284,1.00495883906965,-2.51384747555365,8.5997650934522,2.20244566691031,0.147942120818096,-1209.0633635917,"ts2_ratio_decay"
43,-0.0976995306508766,-0.265160560424176,4.68864938445178,0.523019862405033,7.51779378925324,-48.7679229986141,1.70798919966345e-05,0.0754331137290395,-770.564803575068,"ts2_ratio_decay"
45,-0.583312893561741,1.04214794995242,6.37022634363055,0.471918543602013,-11532.2898941568,11863.3263475846,4.89680728091688,0.222293681682246,-1645.1932492736,"ts2_ratio_decay"
46,-0.909025036138041,-1.01516079388721,5.84426701139284,0.992167851169026,-1564748.01511572,1568071.26837908,4.62796695172185,0.230471165876259,-1816.51024259429,"ts2_ratio_decay"
47,-1.17505619520116,-0.905149219020687,5.95317004745667,0.765489840972531,6197.46500744601,-7446.42850164637,5.85380699473538,0.177575762315508,-1088.89967501679,"ts2_ratio_decay"
48,-0.472250140248201,-0.744636488119822,5.62493271406459,0.500607636187605,432.564885208331,-711.978312777268,4.35366060217176,0.132638534502344,-838.090740092621,"ts2_ratio_decay"
49,-0.323753799186723,-0.493059109799407,4.97680354937004,0.768564968397641,-11.9764067910169,25.2914387387556,1.88571475021804,0.138755093310585,-1443.54597645049,"ts2_ratio_decay"
50,-1.26654772528153,1.20433979196538,5.79372898773712,0.855220423454666,111.38930915081,-136.496932856636,2.84218849057287,0.136928097136249,-1688.0207321266,"ts2_ratio_decay"
51,0.565513239828271,-0.180116357970342,4.79453389616368,0.300742557207322,-325.358314282423,431.181583691339,1.71105378808907e-05,0.893306538475588,-1005.12452659984,"ts2_ratio_decay"
52,-1.61590356882852,2.05873436840803,5.81910114547802,0.685448989357484,-46.4369308648552,79.0206599257477,3.67963478517933,0.221948493333561,-1591.25175929118,"ts2_ratio_decay"
53,-0.794423752504605,-2.21157598501757,5.15941686400785,1.01223860716397,5.20588400418525,1.32729222915708,1.69717892437213,0.173916894877017,-3146.53922979872,"ts2_ratio_decay"
54,-1.07395719315581,-0.907734971612065,5.93128970386125,0.822492535521821,-443.353415548604,569.325926819113,8.01873623537655e-06,0.467940162751991,-2848.64461302638,"ts2_ratio_decay"
55,-0.884691804729587,3.7633182843907,5.50035893377484,1.04068668979722,3205.2218834453,-4357.21453608368,6.24738235921665,0.1342040790671,-2632.49095396557,"ts2_ratio_decay"
56,-0.620275502015639,0.653512242838673,5.33767716119419,1.04838587852453,-80159.3604825012,81549.7071236292,4.7652008377959,0.277635607078723,-1353.47972192616,"ts2_ratio_decay"
58,-1.21206689648044,-2.11515925351195,5.73982001492071,0.867781733380491,4.50843289195012,17.2307811861602,2.64157727007951e-05,0.145042482165331,-1922.32734225972,"ts2_ratio_decay"
60,-0.329392370155486,-0.163131251584599,4.99043399869077,0.860414211572517,305.846791200549,-616.490358998762,5.3370168341146,0.127458164302434,-2691.87679813727,"ts2_ratio_decay"
