id,a1,b1,gamma1,sigma1,a2,b2,gamma2,sigma2,ll,model
1,1.73527942161476,-6.65952519363937,5.33069983974988,0.424867601292179,-0.192668773852042,-1.46926648054579,5.00758192621616,0.640454557908766,-1867.46093572759,"ts_ratio_decay_stop"
2,1.48256461968495,-1.5333428553047,4.92963231519776,0.746059889658895,-0.425243608523596,-3.55812031212283,5.21444589122946,0.961238993680296,-3167.04660764495,"ts_ratio_decay_stop"
3,1.89979552118449,-5.51770545047373,5.02082942212722,0.509282854813049,-1.15983678873654,0.953399197493929,5.43890707472999,0.86897439108037,-2686.01358670965,"ts_ratio_decay_stop"
4,0.0303999183357609,-1.05748023394466,4.99422422327058,0.704570110363577,-5077.0728331988,5243.6752967702,2.81545260079086,0.449126393836726,-1517.45819473167,"ts_ratio_decay_stop"
5,2.15408532015568,-6.04562240853291,4.8227579822933,0.492344468538936,-4.60746252645877,9.39114825606315,4.89603042075478,0.918952606766673,-2362.37929692753,"ts_ratio_decay_stop"
7,2.50067616771326,-7.01384096386756,5.59173277930467,0.571231919018456,-0.23125534163304,-1.64564468079351,5.17700179084268,0.699126078823935,-1829.72251551605,"ts_ratio_decay_stop"
8,0.342909065353251,-0.274296075903462,4.35914334779775,0.325400909848711,2.54551380566034,-4.47048261760714,4.40904496532113,0.964754095597786,-2594.46332287413,"ts_ratio_decay_stop"
9,-0.198433507842966,-1.58532547488434,5.05927302938771,0.950605976096293,-48.2514196702035,71.8611015889098,2.4722564370851,1.08685275896588,-2424.78490511302,"ts_ratio_decay_stop"
10,-3.7234457275533,5.66705288075779,4.60663710524465,0.450110597896353,-0.576564167505335,-1.31350642049871,5.74628910908932,1.01820458647695,-1994.75956539351,"ts_ratio_decay_stop"
11,0.656028538593422,-2.16238918639572,5.89947539082689,0.619396577021123,1.0283754095634,-1.52320860335493,5.87297046277399,0.638103373358762,-2137.17309626751,"ts_ratio_decay_stop"
12,0.106952918075791,-6.57019908220012,5.15452274744494,0.408643709674048,0.0185146371024876,3.05234543993259,5.50131094467842,0.6938238664041,-1611.05636234043,"ts_ratio_decay_stop"
13,2.0475263293376,-5.03575372662721,4.9133428680893,0.460659823009443,-1.45241633113967,1.30143584454591,4.89881501249822,0.777085142303077,-2493.31488008765,"ts_ratio_decay_stop"
14,0.860484452205877,-2.18957887304196,5.4979188714922,0.513222575798876,-0.24043688537413,-0.32918077700097,5.00905121094686,0.726350461826727,-3076.2446876742,"ts_ratio_decay_stop"
15,1.86597329562019,-7.17315736929676,5.48182058016601,0.588392539124671,0.0684213588292657,1.62170803477351,5.08377253866992,0.865192326006238,-2489.39658126187,"ts_ratio_decay_stop"
16,3.66533808194948,-10.5377874189985,5.40999679927272,0.499494959736089,0.344697912878178,1.58767014894685,4.33431969423244,0.802349886996502,-2322.96731136408,"ts_ratio_decay_stop"
17,-2.19357424401043,5.55702984967219,4.57961858234399,0.457158841545876,0.342799401592853,0.772241772975947,5.81802808557283,0.600271505195733,-2333.88245146898,"ts_ratio_decay_stop"
18,-2.63372601131393,3.35875328573232,4.48398810196417,0.217219480963183,0.499825156767438,-0.787203616502019,4.90349696337117,0.979634438221691,-1801.12416336929,"ts_ratio_decay_stop"
19,0.274378354961151,-0.133413310150485,6.17961118835989,0.434056093579143,-3.41770415574682,3.99993746273128,5.52616951841763,0.48158037803331,-1126.03502960867,"ts_ratio_decay_stop"
20,-0.13013342894729,-1.83882101162176,5.6432429902947,0.617455038862947,-15.8608990748668,21.6427289579393,4.69474766186,0.785878365967001,-2497.55658042086,"ts_ratio_decay_stop"
