id,a1,b1,gamma1,sigma1,a2,b2,gamma2,sigma2,ll,model
1,-1.52087920881392,-17.2451812361286,4.76957252464284,0.358892840763272,0.471750754801223,-0.552177797927501,5.653699789048,0.659040803866706,-1983.55827865358,"ts_decay"
2,-0.833684047825279,6.26504171288147,5.59829696522426,0.931345949749009,-510.080023982479,520.976887209775,2.74138179828982,0.744890663725288,-3128.35613557355,"ts_decay"
3,-18.7511683527034,24.2731972360101,4.48323952990343,0.229916255090737,-0.0944844998860598,-0.548181785011145,5.59628906793825,0.859156234880388,-2438.02597573886,"ts_decay"
4,-0.980763020164088,1.35044331468769,4.79422832942998,0.127403830599404,0.51808113585637,0.353201831383172,4.59748939817274,0.77907317798113,-987.95866060818,"ts_decay"
5,-0.432057232905155,1.13731708270453,4.4015816383827,0.18480648380226,-1.04241376627095,2.60417226554052,5.68449073760084,0.866698298897444,-685.735170194135,"ts_decay"
7,-10.9632743300342,22.4895056049561,4.79762656191177,0.530372758563848,-15.4434238463133,-26.8736800849805,6.09396175345584,0.761414869884842,-1825.25394189274,"ts_decay"
8,-41.9917739257962,49.4840238101448,4.37592811501511,0.241108068039184,0.909104072882879,-0.409412644764811,5.02774704184932,0.959701178172773,-2422.74355332678,"ts_decay"
9,0.98519008223884,3.06502988282854,4.32051987551195,0.244324245920114,-1010.97070499822,1166.2441271682,7.59310888120215e-06,1.07135664976362,-2056.07221625062,"ts_decay"
10,0.0350856681474472,2.44383358436104,4.72602950145006,0.210752856212599,-473.053492132056,515.274550535151,3.43473355230698,1.01083160203901,-1819.78858335479,"ts_decay"
11,-288.385077674449,346.827104601726,5.39634528640713,0.332934485863775,0.618595088149376,-0.048927554507388,6.24106957617981,0.721730263718215,-2176.31714118208,"ts_decay"
12,0.636184531477024,10.943164457226,4.72597680830465,0.229224604840559,5.56123034796056,4.09240316879291,1.11970554466678e-05,0.849557629755898,-1490.69934334045,"ts_decay"
13,1.04851260057477,0.193158403647388,4.58605260608099,0.159493592517299,-181750.762445159,183536.65619182,0.00014847649507507,0.701609906284268,-1332.63087679039,"ts_decay"
14,-83.8845760834542,100.405259022003,5.28307302851025,0.397356428734866,1.0545054288854,0.171747085362793,6.11379541009246,0.726189369643787,-2814.07394343089,"ts_decay"
15,1.08779598973514,6.81682015153576,4.71629252253875,0.452395105436101,1.63767517537599,3.12921768506758,3.98600468069189,0.730563961809937,-2379.36604888026,"ts_decay"
16,-2786.99876495442,3317.31423762598,4.34854985988798,0.165956015967747,-0.165397734179597,0.379489522090571,5.56862222532741,0.770288357227845,-1634.01222411777,"ts_decay"
17,1.22593459648302,3.68018603842,4.83489946457948,0.481345705432658,19.3158395966198,-1266.72646641556,0.0135939168554686,0.591530876344166,-2483.25371195679,"ts_decay"
18,-32.6640695102439,37.3150347590481,4.4664148086241,0.221191476613457,0.317932549084175,-0.542601036608993,5.22887393416471,0.991882360150048,-1798.27484915642,"ts_decay"
19,0.474310140774306,-0.0750927017163801,5.91164361168575,0.172458818914104,-270.30927348191,331.767835186849,2.77014394726054,0.482264579774233,-1176.56254339028,"ts_decay"
