id,bkC,bC0_1,bC0_4,bN,bOC,bkE,bU,bE,bEv,bPN,bPR,ptr0,ptr1,ptr4,alpha,ll,model
26,43.1812578961203,-42.6303266786864,-46.4955217947434,-0.942980342583351,9.36780557253411,-3.78745937665983,-1.27356683470943,1.48236186636971,2.71636597818892,-0.179551315756776,0.490857495130602,0.995992037803792,0.999999998842162,0.999999992973694,0.916487523442855,-385.217830853456,ts_decay_stop
27,-111.827497942071,126.354136085353,-63.0172021699738,27.826985468661,77.0753391087893,-1.68951652034124,-0.410545048021941,1.05418048933605,0.00884478999799463,-0.149218548568793,-0.418983094855127,0.999999974234381,0.993625048087682,0.951009764969565,0.949631107318673,-541.064466744742,ts_decay_stop
28,-5.07965342649196,1.28845156864458,3.46875829632392,1.43692728536286,0.48436956710428,537.914409103916,-1443.22173912287,591.286345845419,1515.80075075747,-1077.07651471253,904.13234872961,0.760020946210713,0.480048591209513,0.75438273528726,0.97019078770087,-435.031854671845,ts_decay_stop
29,-1.27496384645434,-113.722593507243,-310.857467296012,0.136925648935616,388.453658666856,-9.05749079702608,2.28739542333629,4.92835018798205,-1.16139281960013,-0.137213048658059,-0.669006377774807,0.93574428294282,0.950094175648379,0.948814379910158,0.907478420573551,-431.814774699892,ts_decay_stop
30,-1.34147889323106,3.64487620198598,5.15708946683713,0.0342945262544309,-1.01278270140786,425.373784497769,-1062.30475961741,-214.011717201296,532.053711152051,-0.0468071144017007,-0.610780415709121,0.99999997772248606,0.989320467916979,0.999999990012103,0.997520280085934,-451.643024950241,ts_decay_stop
31,-3.67156205388295,-7.67286203353517,-30.6741921522063,0.064457913768179,42.7046244333915,-2.62045982996022,0.223010773026323,0.490676645605798,0.731017417252626,-0.13881171495218,-0.24902797181195,0.999999975051575,0.999999933630761,0.913493695745552,0.952165341703238,-452.64463982866,ts_decay_stop
32,0.0520565680473254,-10.1012756980501,-22.4645140570158,-0.00804300466142604,37.5283087317017,-5.41479041704519,0.268541031799059,2.34077855694624,0.379152030714963,-0.073970003342383,0.0688240471125294,0.957763793746318,0.99999997022272,0.910752006746296,0.954360025237248,-449.259349053758,ts_decay_stop
33,-2.24970746430917,2.42242635444552,6.80271521210964,0.0197939521172254,-0.658557585145005,10.6671715193224,-54.8558974850742,-7.08591352958662,29.4332990326757,-0.122081893775817,0.600981593789176,0.976601359601073,0.966574876439654,0.984523833573161,0.836720985459268,-449.910399743586,ts_decay_stop
34,-1.11288847162558,-146.186747060999,-484.89981890358,0.0100724497675603,606.710443757637,7.0233383179003,-80.9684511973023,-14.5917677390739,40.3027959984889,-0.287398871787119,23.7674992992407,0.987681538839459,0.457327797770687,0.179553501337796,0.999999966444225,-362.578201186574,ts_decay_stop
35,-3.92687698905339,-75.6975170700616,-154.872595434482,0.222621730654368,393.929354028446,-7.09042625984919,3.82718748475199,1.81008466011037,-0.311287399068497,-0.163917650281492,-0.207161253775536,0.989065774119581,0.997753413164738,0.866456835177848,0.864718736145232,-481.935731696766,ts_decay_stop
36,-7.68244944511265,7.42460846602399,17.8726933344437,0.184345968368517,-1.94559996059298,-3.28565578667715,-2.62156205674758,1.0984739816634,1.47554760726741,-0.114792398407421,-0.0614675625394449,0.999999936852154,0.999999999052598,0.999999998831834,0.986274047760621,-360.372274678604,ts_decay_stop
37,-4.31581904849902,2.45783187744656,-1.91495205242677,-0.300567100791164,6.24547519202884,879.298203669761,-2268.14056410878,-539.273376113138,1391.98635056948,0.15625446835088,-1.15484235408144,0.999954664713812,0.867045011415908,0.946228390897791,0.624503624212512,-284.342152655367,ts_decay_stop
38,-1.24297682426573,-2.00227696137567,-8.98865438826509,0.0272082648879845,5.33322778616731,-4.90525467888515,0.125111950343164,0.944901447623161,0.215965367594635,-0.104754214485485,0.935901909743167,0.999999999271469,0.999999998716756,0.95604762346312,0.999999998906708,-555.12925902674294,ts_decay_stop
39,-3.77132052481388,-5.51038645875477,-33.4374538477859,0.246522681061137,22.5354089269901,-29771.0850986505,-3199.43144254284,2592.68033573224,760.163166230524,-170.779640211639,20598.9783937686,0.870080499215946,0.117544470935913,0.496810822507534,0.997849465123387,-460.444142496955,ts_decay_stop
40,-1.2330892931348,-4.21061961605314,-13.1987240543823,0.101981144610347,12.8239776509836,400.906242465496,-996.17937152904,-211.062443814814,524.371382471022,-0.0890983217803836,-0.239440091868512,0.999999997812967,0.657276657554446,0.92436361395808,0.876894838580248,-464.260554837213,ts_decay_stop
41,-2.57992919984166,-6.35196673142022,-5.67364895331534,0.309770167754225,15.4983828080859,-1.00025868568334,-0.231638675032534,0.860788150791228,0.309362106939509,-0.270411793884455,0.517046546018666,0.994679006985843,0.605673400118086,0.999999818051314,0.999999993252518,-481.511277982154,ts_decay_stop
43,-2.19462954829829,0.0682794853197198,-2.9732433308815,0.0489744265009041,3.35647393219002,-2.92255629299339,-0.847974139132827,0.773653202689104,0.772902902263714,-0.101295847675775,0.376702097783035,0.999999996739061,0.99310930707848,0.922637998983003,0.999999998492426,-580.85149021419,ts_decay_stop
