id,bkE,bU,bE,bEv,bPN,bPR,bkC,bC0_1,bC0_4,bN,bOC,ptr46,ptr28,alpha,ll,model
34,-30.6071662111507,10.1264987966528,15.016663258397,-4.93221026426374,-0.162102509748885,1.46736733143829,-3.64127059805351,-189.155880211373,-516.517748449238,0.117914853498684,649.154133026037,0.778487109833043,0.816253104852065,0.519852401922807,-399.306386249836,ts2_ratio_decay
35,-6.82730294167772,3.10314169911716,1.51295797057548,-0.452503655324195,-0.209087187851278,-0.0489271063161576,-16.7244265656476,13.6941229466081,5.5044013847626,-1.98878701293225,20.8896336743598,0.142941007790251,0.538127247370143,0.909958372860869,-536.954287164672,ts2_ratio_decay
36,-6.40882979324989,0.383762825755315,3.4988739647067,0.494063834472063,-0.467929801714626,-1.22133401671065,-8.78860567307161,-2.27627652587129,-11.9923306958119,0.265096564644963,24.9218470399009,0.0855798332560582,0.173633909048885,0.658575010103622,-436.235849971795,ts2_ratio_decay
37,-2258.85653967028,-650.304430265344,2161.10254395558,621.463751940363,-0.351625056480761,0.055911801847206,-2543.2553337322,1423.85599902487,-370.565607437407,129.889552231276,1495.41739609081,0.190685993912383,0.162960687960072,0.0443250240416984,-305.9315020533,ts2_ratio_decay
38,-5.81065013488024,0.460852917959236,1.1886314137587,-0.12554270585295,-0.127182188949309,0.498563724795557,-102.841675434,91.1024912474286,92.806080619219,1.81196474319936,-0.565865219111406,0.0791107782756207,0.398072592558555,0.962960691041328,-597.497011035035,ts2_ratio_decay
39,-6.83365828111577,-0.612052182377357,0.702404655037281,0.0677953842354797,-0.149300759053528,2.47778120966401,-5.72344454391265,-6.56489926004862,-50.2109300598784,0.247196815387793,33.894152132906,0.609311978416941,0.655245407207682,0.999999999334241,-490.031846391518,ts2_ratio_decay
40,-1027.02498299019,111.421194869764,922.735694238889,-98.9177532580329,-0.133640240237623,0.652497772207619,-4.39885079447492,-2.91245813947636,-23.3356654888812,0.228259364356949,15.9215089188905,0.443362564033352,0.471060634555066,0.101000323056041,-490.67563760181,ts2_ratio_decay
41,-6.15889321557278,2.02881833879568,1.52659565797471,-0.465209747927997,-0.229073720366063,0.128643159864661,-4.5612786454809,-102.569745423815,-165.264623638587,0.357517868761519,211.506246123218,0.559144956495069,0.655165793231662,0.999999942873508,-500.882965260504,ts2_ratio_decay
43,-6.01502491640924,0.417735966279761,0.565421875249351,0.110834838701902,-0.0232244905598621,0.732943960530455,-40.1644897801037,34.7459146661824,-9.08082230074855,-3.99135194732904,50.4088579183793,0.184054621659137,0.393197443469945,0.989642588240667,-626.257623436497,ts2_ratio_decay
45,-2.59496781903482,-4.35539318750808,0.369236553342823,2.12924719769882,-0.0512091362473857,-0.604965132279999,-54.5880143290528,48.0931078470562,-30.8888143795185,-4.34802899146677,45.9579290327311,0.15581200553523,1.55949672951516e-6,0.887423575537497,-502.400431894877,ts2_ratio_decay
46,-55.2559124836781,20.6216275599763,40.0969953164725,-14.1820043072359,-0.221288977277472,-0.146371955567205,-4.0428402673407,-4.79545703193729,-34.1575391588138,0.154224155878279,23.9536072583913,0.401128541400333,0.611817699196834,0.290539422265006,-493.894891844717,ts2_ratio_decay
