id,bkC,bC0_1,bC0_4,bN,bOC,bkE,bU,bE,bEv,bPN,bPR,k,b,alpha,ll,model
19,-15360.0235423091,118.429844983577,-189.871261020318,723.118874628704,785.675941971237,-4.62089271251259,0.25465440906898,1.83007336787148,0.249501533221376,-0.123615160902196,0.536966254996013,0.00259620871344927,33.1675869014803,0.918334620213567,-426.569120861234,ts_flex_decay
20,-185.967020921164,-12.8011825872875,-53.7173444451684,0.0211826607873628,34.1882312098539,-5.48533057766156,-0.278211051128318,1.70628113734315,0.146263975391297,-0.0437025781595957,0.743992871867811,3.4481315482256,639.823042782247,0.951061232465342,-492.466595113105,ts_flex_decay
21,-27.2378671003795,3.82374961357353,22.6838397583866,-0.0172609555060754,-19.4898187576436,-3.27649192896834,-0.0668129165165777,1.16148889895772,0.779300185691618,-0.135972796703071,-0.304619321606279,-6.52703954375147,-180.788677264533,0.956901116063185,-454.160640731695,ts_flex_decay
22,-5.28127953162209,-10.1764370718921,-36.8957036722317,0.333794533357698,33.282653523152,114.161899465646,58.1089387895153,27.6720667714423,-19.6139709305822,-48.763408772887,-2.00160338457753,0.372525354516503,2.19341592809768,0.999999930386341,-403.493791318314,ts_flex_decay
23,-6.49925852453868,0.669652674014113,1.14757781156378,0.375208997753508,1.39238625324302,-2.89525211827094,0.63997001448025,0.574751499095233,0.205701380680258,-0.265682160768281,1.35822141795359,2.42362451481458,9.05874166967782,0.999999946043902,-545.058038905079,ts_flex_decay
24,-37.0681677026068,-0.904782311175591,-3.63035961089839,0.00447026166325231,5.25781756132453,-4.31740056188714,1.26559028979074,0.726226854410932,0.537846561418694,-0.0644288575258201,-0.12735975314571,31.8852580574949,1177.42171719098,0.919356243550923,-468.920934536141,ts_flex_decay
25,-6.82600490608816,0.0647787507545543,-0.357557286900745,0.0173368592457946,0.7131476595587,-2.74595691161497,-0.219988031241248,0.58122190923444,0.209605003856834,-0.125418248274525,0.213742578525594,7.26675160708067,47.1751855181157,0.97095874839606,-607.376694046393,ts_flex_decay
26,-3430.67544366901,2948.80136711818,3420.84493309117,161.311454415389,-1243.05514093653,-4.11754754428786,-1.09884841909709,1.79181058831793,2.51067978875597,-0.206045890648005,0.510587253395959,-0.00365558026212834,-0.680812908918612,0.911057473897242,-378.178342913791,ts_flex_decay
27,-8.59622269301587,4.09032381586979,-2.12523323028475,0.287223064770773,2.06827700887595,-2.14960669004971,-0.531144913773326,1.17200709452784,0.0766829037828802,-0.134711673690376,-0.361128885094565,44.4362958842816,330.451977289183,0.915090911823035,-521.608374847282,ts_flex_decay
28,-213.593852068313,13.5305456521264,25.6293242664135,11.8159345878376,2.87969336209192,-0.888795296463508,0.44035575174067,0.639052760232693,0.192078517374457,-0.292234567142175,0.494516806034327,0.21734248007808,38.2115617513269,0.94102520113224,-450.806849232816,ts_flex_decay
29,-4.61963656443431,-0.193098478536874,-0.575937476954366,7.36953359862915e-4,0.71815668634107,-5.62840943650517,0.359174427784995,2.9964847426532,-0.198653297367368,-0.085629315060745,-0.376386643750879,156.656904472464,722.58657811996,0.923541089689159,-441.896848169512,ts_flex_decay
30,-12.0850919260359,7.37001058118752,0.184316250721764,6.90626810534306e-4,-0.0356594593180839,-3.38909869709072,-4.5156364681135,0.619684280856123,2.5661568624351,-0.045436868830252,-0.58225468739963,39.0513249647455,470.884916571453,0.969391821821985,-451.770498111951,ts_flex_decay
31,-74.9492679705246,6.70025092361864,26.3763692816602,-0.0716000133319693,-38.0333116067905,-1.87807790325908,-0.15757471056158,0.342358193008994,0.846615302578457,-0.143806002856831,-0.283004561636232,-0.955227083960573,-75.3081782420211,0.945673974675695,-455.957427954375,ts_flex_decay
32,-4.58139130936892,-0.530456785639927,-1.18035774037366,-0.00305858367828673,1.89762867611304,-5.56151619460303,0.34175594416668,2.43144182332128,0.337213599284853,-0.0753305275617085,0.0637301114441713,21.4761668530531,98.9041042683576,0.945335606609962,-448.808555666046,ts_flex_decay
33,-4.85903344936713,0.22042919647027,0.59786290497932,-2.46776263712052e-4,-0.0589080012150208,10.2311332567338,-54.1812878450024,-6.79153910338453,29.0465591302268,-0.126201779999926,0.547098404200683,11.0052948587854,51.343478364992,0.837635848300045,-452.859671650395,ts_flex_decay
34,-5.02346666309142,-3.2625782010723,-12.7631867771643,2.27881475101477e-4,15.9758110470296,-2.68141018154422,-1.42122817311162,1.2131269505129,1.60694666869436,-0.401768946091483,2.5638080942594,89.4546633708229,447.833608169075,0.999924363845905,-364.312501677408,ts_flex_decay
35,-7.21780482517401,-0.328527334481221,-0.716158058328626,0.00573113016606729,2.00360763941584,-5.04638189883943,2.63143562922948,1.32279599113289,0.0513056216895982,-0.174292989932305,-0.408436862180785,40.4905899827642,288.28551761384,0.856826529736741,-475.00556711305,ts_flex_decay
36,-27.3449645967647,-4.41636995140344,-10.6310616488702,-0.109651766305276,1.15727049420936,-3.28562863804842,-2.62160811025309,1.09846806417936,1.47556858503832,-0.114792192245902,-0.0614762957199096,-1.68112848877208,-53.652731947226,0.986272990850879,-360.372274090625,ts_flex_decay
37,-35.2116778129977,28.8946692491549,30.1741964843052,0.440768009944996,-0.0531881960914061,-3172.42341629522,-2297.72087303955,1726.07800651971,1072.59513958044,-0.194782711617046,11.5650139549481,0.289810548519826,1.63618514796243,0.886205528965753,-273.82020079984,ts_flex_decay
38,-7.41204333039967,-0.567936823926518,-1.92209257822097,0.00254255589658788,1.2482985573974,-4.88790283183184,0.560655872656228,0.959646541004988,0.0703805534725747,-0.0959776674368486,0.768194268998245,6.94938290499918,50.3999010370647,0.999999998321446,-553.117347888467,ts_flex_decay
39,-87.4479497675636,-12.09714688303,-75.5225739870562,0.300926585010517,49.5725800427305,0.195252009351689,-0.579814424494244,0.452213983390973,0.178540130723,-0.219398427632032,0.79169789980686,0.709629070573112,58.375517033407,0.999999947710884,-472.80671918584,ts_flex_decay
40,-7.66598322922839,-0.801829085064562,-3.06464768707145,0.0333394335218662,2.96168062686388,-0.00496224535321405,-3.27216954940988,0.380448957857424,1.92602217481464,-0.166606064273962,-0.453848929876622,5.46468589821558,40.2538196128702,0.870525771836783,-480.843883401588,ts_flex_decay
41,-5.505482283191,-1.40855997652202,-1.32938468054197,0.042546001942621,3.54709299655708,-1.2555228526986,-0.167608771516389,0.666490269395273,0.33537444120302,-0.19022647548255,0.663811145829213,7.51337350850622,38.599371781348,0.999999990258301,-482.47389448347,ts_flex_decay
43,-38.2620872923709,3.16884984749387,33.7034878942062,-0.428101313972802,-35.7929397748685,-2.40222345727824,-0.668296639063493,0.669306239145915,0.654533289020945,-0.104792053332478,0.357813810589057,-0.11516151777681,-6.61314011199547,0.999999984856907,-579.678033738756,ts_flex_decay
45,-8.54218304051699,-0.362846950793766,-1.32849646259126,-4.39984908418695e-4,1.01754676229435,-2.81062447957296,-4.45313443073272,0.878530336428806,2.08360612832192,-0.0720649805074521,-0.820873201178406,24.1612667899102,206.19940536452,0.942446811911581,-428.414715648474,ts_flex_decay
46,-24.2821680889659,-1.75368527774309,-12.2140557617214,0.0461844965437155,13.7911889739179,-1.36041048354731,-1.3049739958923,0.807575764765819,1.8263640360359,-0.231929817233569,-0.403985934787314,1.04781484457282,23.5981309618843,0.993203833774559,-442.833247213288,ts_flex_decay
47,-8.48848644178568,1.22981826466991,0.736951757332501,1.2766875329935,-0.810820000479096,-4.07935656547235,1.54325887713693,3.17479077962892,-0.813457950348533,-0.31444092506461,0.239131953094104,2.85653076112119,14.6515179851151,0.917725979908982,-349.340356708462,ts_flex_decay
48,-5.98027164147203,-0.603218213330591,-2.4390706265546,0.0788846025302463,2.80284875176457,-2.77754255284013,-0.894849414597478,0.827662133518864,0.898029240515466,-0.0950872312783082,-0.401852544053148,20.9397720765592,118.051317367548,0.940272400926879,-441.075990955721,ts_flex_decay
49,-8.12346267668921,-0.254928989672765,-1.20351892512016,-0.00266013774286841,2.8036081620828,-4.5957575007082,2.22960804779167,1.57283431218932,-0.0773585698377671,-0.145945137421282,0.45283531154329,31.4282199191517,254.777570361978,0.999996900645371,-473.143522321349,ts_flex_decay
50,-5.23755396560495,-0.267079727806828,-1.0527818986646,7.10445077023507e-4,1.31205774647369,-4.12522142824542,-1.39507389489166,1.38124482373213,1.63204393147025,-0.134607068982166,0.660575339536427,74.3674976425842,389.53049653242,0.941061907748021,-432.53989914709,ts_flex_decay
51,-4.61913783993006,-0.999849677743316,-7.51590454889607,0.00112052204125037,9.4433458236318,-1.56482674987601,-0.39143582666783,5.22478543270088,-0.0248408370722467,-0.96050614273467,-0.414491578453986,102.834972158702,472.3862411986,0.999998042841259,-336.915040149557,ts_flex_decay
52,-6.26830563556569,-0.341867356500451,-0.581468859728732,0.23469234984009,2.05586787693167,-4.33252090457507,-1.49760366936198,1.74587611803668,1.18770840986421,-0.0937689432530309,0.0927034740217711,10.8872685469815,59.7200549402422,0.910241964233439,-376.984511820281,ts_flex_decay
53,-1241.00683676906,216.64040934445,1235.85973829405,0.423655547010898,0.0621852272571799,-2.96914213036126,-1.72784797732735,0.593758414960881,2.66429843549789,-0.235431444554591,-0.612422764569602,0.00936824022500188,8.69717925263952,0.945899954538156,-457.171408857093,ts_flex_decay
54,-11.0268248955436,3.54531464873628,6.91848173513108,0.287644767208425,0.163822058730018,-4.29559094697015,0.618780427524543,0.966806675275484,0.605761784366426,-0.0311108847618612,-0.320732011041122,0.572799133511627,4.0000621579554,0.927583779472255,-607.213307200376,ts_flex_decay
55,-10.5545574840197,-470.451905004736,-1939.64810191651,0.345594732953357,-31069.4309785666,-6.42463657686576,-0.858145413404562,2.60339593546451,0.614715772090539,-0.171488892963732,1.74872817337759,-2.11491695373885e-4,-3.51694592904357,0.890823556635959,-377.038817141407,ts_flex_decay
56,-3.87067027887618,1.10109465181236,0.247078105728898,-0.00403845763752747,5.28769758998326,-694.673939814665,-1636.84362438707,969.922754783378,1611.60756750462,-266.082017402605,215.524076257499,1.06562225047449,2.60011278403995,0.733323303497926,-415.87560900438,ts_flex_decay
58,-179.075627304469,-9.71584026611769,-43.5284767427132,0.00538206229534919,61.6719522189222,-3.20762982635658,-1.72565634650311,1.9799949997817201,1.98641914585533,-0.231160762831299,-0.600185074750538,0.495054205831628,87.3256203734271,0.979214399199404,-375.446526325638,ts_flex_decay
60,-3.70796240064021,-0.823562705096949,-1.91694777140446,-2.5262473816466e-4,0.473974993245306,-1681.50003464969,699.954444343842,1590.92093501813,-660.035322927367,-0.139533408080849,1.38111448602246,-373.212522288822,-1387.59194472745,0.0535339336605,-428.832116468963,ts_flex_decay
61,-7.95949048485933,-0.163985730157788,-2.19781440604794,-0.166375216928191,1.69431515214139,-5.06852929563374,-2.35665986280322,1.05603344805264,1.23885053061426,-0.0829469696821169,-0.267808203850703,22.3414564812978,180.990742636114,0.999999886188873,-298.700748233404,ts_flex_decay
62,-134.557254227399,13.9520702822197,48.7637231400476,-0.00944921789236583,-45.0601316402715,-2.6670644942009,-0.943125892037958,0.607987779533153,0.632936137372962,-0.121043913922439,0.345722680213409,-0.553666992599076,-75.5422106454339,0.971670280353965,-546.030628915065,ts_flex_decay
63,-654.795304224381,130.568996824065,640.260624547988,-0.00424132307232635,-537.377988579141,-2.30472475359508,-0.334830737850207,0.471380876120932,0.471484990383324,-0.137171494795731,0.258852717379121,-0.398712600622701,-262.675898594084,0.997032113104184,-537.654114608803,ts_flex_decay
64,-69.493966877926,-6.04618151311331,-16.9634276287718,0.0145689992215362,21.1364281532919,-1.57456211717231,-1.05926884146548,1.14362720264652,0.810460745424136,-0.25705413994567,0.105439140272931,7.10776124666788,492.260461225142,0.982311898632174,-436.849334558867,ts_flex_decay
65,-7.67870906871173,-0.240703883661574,-1.58545789242465,0.263044851538235,1.77271470798205,-2.48001315338635,0.469333662776269,0.522500749026817,0.268227423593001,-0.0944009430987656,-0.188606602963397,7.20562831626377,44.7518628659776,0.978826639363253,-533.389717899364,ts_flex_decay
67,-9.37001788897241,-3298.00290473326,-2261.32331307369,0.361290519683309,-8482.89952564082,-2.22200152119757,-0.679096978527796,0.735790967384884,1.16901024974006,-0.166022479204899,0.104426015083468,-2.69577962285048e-4,-2.64031721054973,0.960044396476645,-583.127232511324,ts_flex_decay
68,-263.00577366157,-10.5376642079785,-44.589325202583,0.145636693150654,39.9364750159911,-5.8890197416499,-1.7672496109639,1.53468541737983,1.06159682898822,-0.0306985699160891,1.52643409770089,0.715597065702855,186.266670668231,0.950165326151236,-474.130790756622,ts_flex_decay
69,-110.863029791181,-537887.231765815,-4023329.29801319,5.73395620993661,141568.264932114,-6.1604931012559,-0.653186742762126,2.8103200078648,0.940537761184098,-0.264584065735735,0.670664402621158,-5.0937697023279e-6,-2.02485556116328,0.953869551303419,-470.850722762772,ts_flex_decay
70,-24.6193314775514,-0.63663605455518,-1.42020105054418,0.00201599631384348,3.78527730591465,-9.51214632833297,2.88325883307346,4.01810971261594,-0.699402557105106,-0.0297591197971463,0.981580371621171,41.4042417944386,1014.77130792699,0.825149749029529,-310.65922351984,ts_flex_decay
71,-7.23271826453793,-0.751786680041449,-1.5762395294862,-5.68348205690318e-4,1.95417638850477,-2.80586774096601,0.0420732252698605,1.01455798539093,0.174308344218628,-0.13381241337021,-0.0544821717685536,40.2511666096765,290.238349669593,0.963767911405088,-537.018970657244,ts_flex_decay
72,-20.7696217140315,15.2050543321154,-0.335254096223307,0.885367766550147,1.48443420107067,-3.50629676975996,0.378958844648374,0.711864710778333,0.217629782388805,-0.0864996084582768,0.357403881891116,19.7906274252354,358.410271917942,0.995169156902525,-548.866320018267,ts_flex_decay
73,-7.83717053911035,-0.380263713648843,-1.45474604434356,-2.8520056925837e-4,1.30053159672771,-3.28780431499548,-3.13187142452438,0.222990150662041,2.79203842130134,-0.141607105475109,0.317589806073787,23.1570461801539,180.224075460294,0.965413336525542,-423.552843493651,ts_flex_decay
74,-6.0690246399534296,-0.417694900035549,-1.24780703750176,0.00466791884208869,1.06597146536633,-2.58442195965989,-0.161098909432067,0.646946326730817,0.321188630810829,-0.106365030687122,-0.0509621418043137,27.0087637778323,162.02916448346,0.999999991934669,-573.924373869184,ts_flex_decay
75,-337.722863365203,-14.3070763098455,-58.7284822036987,0.0503324919777726,58.0414842147299,-4.29619233516621,0.953824824989374,1.00462134009057,0.303276652882384,-0.12504452400552,0.447565686062877,0.584154408241218,196.055096113195,0.97874876107137,-522.768484750507,ts_flex_decay
76,-56.055164245121,6.93969621578787,33.3246848341053,-4.37750724105191,-29.860416280589,-3.40981350569431,-0.243369047845438,1.5199805335708,0.26959682648689,-0.0502328443631904,-0.208949515741663,-1.94917003724501,-138.377947392987,0.970417932449591,-377.49365966885,ts_flex_decay
77,-6.36431616781893,-0.554329309280028,-1.20973591678119,3.02268900920288e-4,1.45236177963001,-5.3137576457624,1.42179602609415,0.949043434094834,0.291703423005434,-0.105765680078346,-0.234503019623137,87.3974078111444,555.025608640536,0.957754541300862,-490.870657390954,ts_flex_decay
78,-122.218797023778,-5.05570553114195,-21.248071189336,6.49659908404608e-4,27.3239973243887,-4.94779632370743,0.810256569890818,1.36501685872048,0.664315510822862,-0.0811537757090238,0.731694276742284,3.70927815200842,451.895473368436,0.935751392042583,-448.035431792751,ts_flex_decay
79,-188.992258147241,-9.95155027940697,-32.7858490699074,-8.98929581579801e-5,35.7247576997926,-4.20558388058493,-0.771002643096502,1.95595000505441,0.556849933108647,-0.11387221278192,0.385077691979591,2.46389209126142,464.273611548342,0.916919315654675,-419.892238372009,ts_flex_decay
80,-5.23200704836226,-0.0197960505582091,-0.122758404935886,6.57559295705987e-4,0.116717436012142,-5.21667421015402,0.845755604051398,1.03443147561991,0.304114477368251,-0.058041718263254,0.435433183834282,1131.27370481581,5904.20421579023,0.9355277246389,-518.524691560262,ts_flex_decay
81,-18.0335771304123,-0.445736837437262,-2.02168619152098,0.00247049809981791,2.57045758038015,-4.20824649132875,-2.13994722402062,1.15210426594679,2.58224500397145,-0.0796268067325933,0.00430435591840405,52.555304493608,943.638806048814,0.922611641167597,-378.073976048098,ts_flex_decay
82,-86.628104046537,6.07651785212017,16.6457171442447,-0.0106400093731331,-16.9473147754799,-4.4635707818881,-1.47851223708919,1.58716229845394,0.965116880228233,-0.078090040453981,-0.121147131839498,-1.27267678138114,-110.719438196813,0.851329737235131,-445.862246610491,ts_flex_decay
83,-188.267104425038,-5.78923658899648,-20.2463417461306,0.0173531741458698,31.5558896687957,-3.80868887031354,-0.717700874032094,0.953268866297148,1.88055743202049,-0.120843931413316,-0.366223370001658,2.78500390217186,521.911225366466,0.919640671910392,-419.146056946153,ts_flex_decay
86,-32.5332090909027,5.79444964310595,20.8698221087216,-0.00509780969064264,-13.1758720883959,-5.42427519631,0.578725686614885,0.917207647498519,0.139237419287682,-0.0646891585532918,0.395052026543124,-13.1937878237548,-431.719152782739,0.995739784911828,-483.952359875343,ts_flex_decay
87,-7.49075839462844,-3.76262632765429,-0.238469386377249,0.280000171335519,-0.47976818539878,-5.66455885849597,-0.953723795387831,1.52873697839356,0.788024068492704,-0.0533964766281404,0.403148594724192,-0.591759688243759,-3.63556048869845,0.999999989452774,-530.049804969664,ts_flex_decay
88,-836.152031352853,42.9328356115304,-61.5252067356467,26.0265253793003,142.804181817417,-1.21463430267342,0.268299431815356,0.401837758995935,0.119648077693797,-0.178785128540683,0.266328540661516,0.0797791138736569,55.1911212349101,0.915337217922252,-556.309695400361,ts_flex_decay
89,-7.66857603880218,-0.128598201140972,-0.390051659881288,4.47803998856735e-4,0.944548233767523,-5.12025144029917,2.29961701711671,1.24661814551224,0.897044754373859,-0.08276725477278,-0.165665418050782,121.979926210256,933.570670840946,0.944310141606181,-466.584912635275,ts_flex_decay
90,-220.389869979403,-13.3102877906129,-47.6569637966204,0.146837427893332,38.9756344126793,-3.24131032702207,-0.742669959734425,0.444992962174756,0.565480404628444,-0.0285370651583775,0.195682667479362,0.897781240683305,196.454651052634,0.999999689294814,-600.864340124686,ts_flex_decay
91,-5.48406892036356,-0.514261212883382,-1.08969845046359,4.68504946625936e-5,2.63622573387436,-1.52299895087368,-1.31360225324114,1.80614086407795,0.879574110599536,-0.19781144011134,-0.478727281745847,321.696266381853,1763.20438213226,0.95019246736244,-395.272158369443,ts_flex_decay
92,-83.6819945461925,22.1464775813514,60.0667871629442,-0.0653297095786264,-39.6120604655201,-1.25939950327922,-0.814116473135036,0.181687378031719,0.533543035344927,-0.138915795998126,0.807562188314101,-0.272057147456138,-24.9687622797488,0.967143169407562,-536.783101656506,ts_flex_decay
93,-4165.42762137519,3379.133594956,4158.32037235022,54.986788337001,-136.704002810278,335.340173994095,-842.696785694688,-171.846537209931,428.632140796263,-0.10841372884746,0.263748585277621,0.002511422592788,2.61401910518978,0.925310300073341,-247.08191133211,ts_flex_decay
94,-11.4426321479333,-0.972955310120166,-3.86721432467486,0.00101125632937583,2.45319277666283,-0.352566762689383,-2.85036520936952,0.63448400000091,1.03782263159129,-0.14686505110748,-0.4349101383333,66.9011364080032,762.539652963707,0.931610815939807,-432.694292285792,ts_flex_decay
95,-4.94562218209783,-0.961295468225011,-1.98266399916049,0.0013873095499586,5.58795405402215,-2.35933067810357,0.442167541056919,2.25721270999382,0.373587041129898,-0.409183980229887,-0.99039560486216,15.0158532735417,73.0586142970108,0.997097226616802,-436.343558622858,ts_flex_decay
96,-270.558394181258,-66.8914874235948,-128.725547644855,3.64849265002966,196.895674628916,-0.0434482716932593,1.01359949859817,0.616169190886921,-0.0462413250354995,-0.262813387724542,0.287618302623085,0.0597288745467478,11.9752388076974,0.999999913567418,-460.647273893783,ts_flex_decay
99,-22.4462469489782,4.52582288867092,7.18343060819416,-0.00221407065665582,-18.7590852049442,-3.49435412434756,-1.36406266060915,0.564969316412915,2.05248264560418,-0.0627041035954463,-0.385821881060009,-11.5780645307123,-262.117485491546,0.809477854961297,-429.051447922353,ts_flex_decay
100,-10.1610803947924,0.960265905531257,-0.669549081028627,0.061565994378281,1.06418707893223,-3.01479598313616,-1.00509930790754,0.933015287222853,0.618616539029262,-0.122682676056476,0.566013800053987,3.68343522134926,30.4653886843199,0.999999454432274,-404.158654721509,ts_flex_decay
101,-76.1307439844042,62.3440784231001,63.1745783983462,3.28413991225169,-1.43278273786763,37.0363022618256,-102.954878468036,-40.8899791028618,105.436463444643,0.0137196692754107,1.01782754968822,31.4661010654584,238.632560412706,0.992761200751771,-146.913372779161,ts_flex_decay
102,-6.05235672181995,-0.468044859955068,-1.53249689688001,-0.0141979315019923,1.58285607786181,-2.07877913068807,-3.70610555696469,0.553608653417618,2.06210047487032,-0.171329021171819,0.5361222156061,3.03567540979506,17.6228994952782,0.999999999437937,-526.409084094429,ts_flex_decay
103,-182.537114014999,7.93981236701526,8.14188772851706,9.04349253486605,0.00965483532454288,-5.99309139065255,0.380011456707243,0.563872821629841,0.993170988223162,-0.011377633816993,0.129128708105897,3.27869110013163,481.675611278388,0.920347263550761,-430.410259178272,ts_flex_decay
104,-10.5452560260231,-0.420996683766861,-1.56947111223531,0.00678595006703519,1.38982243463696,-3.90380479452,-2.02806207106026,0.650530339965455,1.33422471780451,-0.00850967404619872,0.615667901498183,22.739122259558,236.092073563716,0.999992798608124,-485.697476989051,ts_flex_decay
105,-8.7872250797387,-0.383435878172293,-2.16982311591356,0.0026057757097027,1.35106494794766,-4.29949327709318,0.824631405530265,0.919325398212991,0.0362455057548102,-0.0496005526995325,0.0939549535088582,15.0598769347889,131.48263754427,0.999999956094492,-570.104826574093,ts_flex_decay
106,-9.22818137596689,-0.259752383942305,-0.943967966342199,-0.00368761666385926,0.974684600816676,-3.80491152940357,-1.44411611789804,0.793290572686305,1.0029335582377,-0.0842408317082285,0.043685934919375,16.6601779219784,153.123117558599,0.998952283870036,-488.494909735941,ts_flex_decay
107,-553.372030437007,-2935.8723121483,-17470.3591625867,28.9983956175259,1545.8722029352,-4.30833561125609,-1.14008980866422,1.60541885646821,0.910765348810463,-0.137014718269719,-0.712719791095136,-7.31245530556099e-4,-1.7094285535967,0.962376987673995,-499.505591999092,ts_flex_decay
108,-8.43632726400254,-0.336503676166431,-0.0740741498243547,0.0109581516379871,2.52487827903745,-5.01188095465914,1.70185950371508,1.82958576241898,0.143227588985243,-0.188437831893506,-0.0879612501218537,3.91421072343468,31.0395258695732,0.989145458460111,-474.000079701388,ts_flex_decay
109,-1172.60284265181,23.1148107838582,-12.3791652422788,11.125584326937,149.355243758862,-1.92740451178536,0.349387743490751,0.441774612422389,0.284799852753823,-0.128198777674658,-0.562517298421038,0.0194462714827782,18.3944417230553,0.976612537792698,-567.221606251484,ts_flex_decay
110,-6.41124228739497,-0.161467009512591,-1.9253776913925,0.0638514783158469,1.82003178775063,-2.67029784991461,-1.2394418165399,0.272230565892573,1.50316378872386,-0.0924361735589275,0.307220445604564,15.3871551387762,92.0595811034543,0.901919321710264,-520.706768796224,ts_flex_decay
