id,bkE,bU,bE,bEv,bPN,bPR,bkC,bC0_1,bC0_4,bN,bOC,ptr46,ptr28,alpha,ll,model
1,-5.49192223034355,1.12135775575642,1.70344244002449,0.149236387363639,-0.115731735961964,1.05392096845656,-1.93746175217596,-4.37412271224266,-11.1846315620732,0.00946636285767848,22.628302315975098,0.999999761092858,0.969803615190691,0.929288773678442,-483.865472015656,ts2_ratio_decay_stop
2,-2.68234498137147,-1.59933452873021,2.04699118519251,0.0825157928754768,-0.0976441445832643,-0.0442729743563063,-17.4973618950693,9.75826954397841,9.81436936972397,0.925574050059134,0.19828113558101,0.980426515943809,0.410954282480936,0.98904809927567,-503.713261806771,ts2_ratio_decay_stop
3,-2.21787792724417,-0.61472666149014,0.806458154678853,0.460791793071243,-0.106256201367768,-0.00889579409878024,-3.07438516907134,-0.604541629095339,-4.31033282046104,0.109836783718685,5.55255107477455,0.99999999418083,0.950188891534583,0.999999997064499,-559.21229399328,ts2_ratio_decay_stop
4,-0.710019479084538,-1.35172686588251,-0.131687283779384,0.751470085171693,-0.0928449946554253,-0.156163551957461,-111.689957071036,48.972025992205,121.913072649072,28.2441906126449,-72.3828368332592,0.95576414636433,0.999999945202827,0.999999982086696,-642.245823596102,ts2_ratio_decay_stop
5,-1.38898984608561,-0.0332723833053454,0.64863260245519,0.0513989638161991,-0.16071877375359,0.234996639247136,-3.23992038698309,-6.46690218679326,-12.1785531713852,0.117466666675336,18.8005269469787,0.999999987387767,0.999999483532615,0.998060345479203,-538.470244257094,ts2_ratio_decay_stop
7,-2.19232450987333,-1.46087723379225,0.38827404596184,1.5355190392564,-0.0481603589441782,0.278766704348,-1.14970635585813,-25.184982165073,-105.91352021643701,0.00635042328754839,135.142798384884,0.999999800034786,0.999999538081243,0.934169503984877,-527.456539373504,ts2_ratio_decay_stop
8,-5.14245803142446,-1.8433904680626,0.0139666958313067,3.4475579038509,-0.11351874634262,0.519344878154828,-14.2580574669902,15.1173829202857,14.8750909817978,-0.130266155178151,0.249529288408601,0.98464819060184,0.907109028731642,0.999999880699081,-486.778730869302,ts2_ratio_decay_stop
9,-3.09360764382965,0.672413736531066,0.88043534798846,-0.0349373962566381,-0.123287176371306,0.382178400206576,-4.93390029406268,-21.0054576019138,-139.766957167204,1.57736608764729,117.024406984,0.999999948217296,0.999999937393442,0.962048905418618,-563.33943224757,ts2_ratio_decay_stop
10,-2.7183078075299,1.47085666329092,0.930526098550733,0.292522863245401,-0.118001746909844,-0.565395728136381,-3.03075261288603,-8.53707218350961,-29.107571922052,0.140351307900028,35.578515990888,0.999999998908608,0.999999995109055,0.963376649895812,-507.468162710999,ts2_ratio_decay_stop
11,-3.41826835324979,-1.7396257432088,1.21669177791421,1.07528539528254,-0.0607861626161602,-0.152061770637705,-2.78923947789821,-8.06952930978441,-27.8636856069247,0.448481688550674,25.1190419592168,0.999999993136587,0.999999964971519,0.904925183000456,-479.156696535032,ts2_ratio_decay_stop
12,-3.43290303743916,-2.45776066998509,1.54789269910663,2.50039079540501,-0.203782061272593,-0.113086103232741,-2.95226800669322,-44.567108342457,-195.296539348492,-0.0410508242647131,166.484300466659,0.999999624759862,0.959876176524676,0.980597263142713,-314.3323029118,ts2_ratio_decay_stop
13,-5.54842054526138,2.28927737487892,1.27298659224391,-0.0322962533284832,-0.0854786126949729,0.358296945020272,-7.02116103371045,-133.15658986762801,-836.962543808444,0.327730679064546,702.166443945529,0.999999520573292,0.941660260581061,0.970812421287013,-499.569381295495,ts2_ratio_decay_stop
14,-4.83796405189517,-1.1302886040703,0.526579661810466,1.50273794369735,5.32156012947971e-4,0.2232550074462,-2.24949969439249,-133.43909898707,-431.218098380821,0.0768830870758845,391.210750766212,0.999999716950126,0.999999524330163,0.867859824597905,-474.160073970186,ts2_ratio_decay_stop
15,-3.77703001091388,-0.885313069927512,1.53296003968095,1.31050902365824,-0.241993451750709,0.699830405331395,-5.66383133898646,4.25187465804146,5.76646051919785,0.269393727164999,-0.30994708087929,0.999999883142877,0.827042424797926,0.999999915910514,-534.862350371701,ts2_ratio_decay_stop
16,-1.47504375373331,-0.444886496104261,0.216620412640841,0.724986547459193,-0.104737627679574,-0.0457984443517998,-1.95760509391817,-7.7686061993049504,-31.2235410116497,0.0957198312022517,27.1356401811509,0.99999917821832,0.999999444222722,0.934927698627029,-573.242109209234,ts2_ratio_decay_stop
17,-3.03971290754778,-0.532146908125021,0.564058251138793,1.38191349184355,-0.106663161590658,0.378019175930471,-23.8943941598018,23.1014538366373,-7.5213245121225,-8.94909409929191,88.7345322305124,0.9445245854946,0.935921102527111,0.968019381911625,-518.6439906759,ts2_ratio_decay_stop
18,-2.67453375105054,-1.93379884981359,0.397762023732124,1.68293496255498,-0.103327765400705,0.503876152026639,-10.4258173755771,9.27339456430081,54.7957967281836,0.481287241627378,-5.02879469515169,0.999998964586814,0.910684014325422,0.997410648234423,-529.904799312328,ts2_ratio_decay_stop
19,-3.94491043885236,-0.565009494081221,1.64795186249498,0.501271381535798,-0.119787207556978,0.450689885195451,-8.2060371384001,-1.29233294378968,-8.29945612478919,2.08400696008286,8.71379992772431,0.99999998943157,0.786963790873182,0.919163455806614,-437.738313580445,ts2_ratio_decay_stop
20,-5.29527091066164,-0.419155109099218,1.63677064217974,0.199884770939343,-0.0431320727766647,0.74329216860771,-1.43028648015316,-127.654581307388,-519.208374593845,0.0747851653974581,326.640453620464,0.999999809149258,0.999999786082418,0.950019257400507,-496.990186354053,ts2_ratio_decay_stop
21,-3.2638707637768,-0.335051250567034,1.15412433855124,0.787015490883625,-0.123279602534119,-0.23322295058857,-5.90522790325109,-158.404374668371,-746.499496811474,0.259146690356872,627.855728145807,0.986122845795942,0.891690876381248,0.967995166830249,-453.946414203555,ts2_ratio_decay_stop
22,2.62966745827738,-0.120207828133073,0.0847095456029331,0.164616063264525,-0.288654172824334,-0.867014946514651,-8.63404093969964,0.790060014559136,-6.75296997181706,0.933890333528119,13.8515696408164,0.996009038203719,0.999999999664869,0.999999997666291,-427.784783115951,ts2_ratio_decay_stop
23,-0.481046868772203,-0.517396843262569,0.22276180645129,0.405580001001986,-0.207981528023435,0.954630978523084,-9.03750297583267,2.87994249688032,4.95864146000479,1.12595871237452,0.974519229327302,0.999999999151563,0.921064265841257,0.999999915609407,-551.557393610204,ts2_ratio_decay_stop
24,-4.12820104293293,1.11661292760843,0.659077445190445,0.57581806695442,-0.0638801700803151,-0.101699270525436,-4.83035448041534,-25.5035421083128,-93.123606520724,0.156581156081104,152.310640462565,0.999999972070584,0.993063226580515,0.925563397697874,-472.804659740795,ts2_ratio_decay_stop
25,-2.32824619296198,-0.56901348165719,0.516496697948652,0.24846636926613,-0.113188000970474,0.248234645665784,-3.65013555787818,1.27117440816717,-1.18784596715494,0.172329115490872,4.18545403415794,0.999999405446857,0.849395692851164,0.969916505321067,-607.711222818949,ts2_ratio_decay_stop
26,-5.06407867655862,-0.658917029422919,3.30254050852266,1.11358799368403,-0.128157516385963,0.791401830401321,-2.76418422659618,-17.1204483598911,-1.77950296767921,1.58232965453185,0.223275325485575,0.724462970195636,0.0672384372783742,0.922120041163389,-359.308688320899,ts2_ratio_decay_stop
27,-1.49801897643563,-0.538365364120897,0.983813087179428,0.079489638981708,-0.143634219510165,-0.376210277112714,-61.3101847554743,77.973991598928,-69.6301415293713,15.1814198254784,72.4095556936779,0.999999987328541,0.999999981488798,0.931158997860461,-542.342353166298,ts2_ratio_decay_stop
28,-0.872437231691829,0.382434103586809,0.606160127874688,0.239044351053729,-0.2873274915495,0.500270495672575,-8.0677941786737,2.86620348847174,5.4373577124186,2.50927903883882,0.775150116639011,0.999999988686663,0.999999990483548,0.949730941438695,-451.547515911878,ts2_ratio_decay_stop
29,-3.52806620643252,-0.743605553826162,1.95274094373682,0.250228686339329,-0.069289734738402,-0.197539339902957,-1.65299241695058,-58.4976559404706,-171.527810510433,0.161987719403626,211.600574871869,0.999999912359383,0.791825097299776,0.933383297802768,-443.166554873867,ts2_ratio_decay_stop
30,-3.55797480503369,-3.45757653599751,0.638180654305615,2.12827028787613,-0.0468563797179935,-0.447443536649982,-1.50001873927395,387.771573484944,919.086437587516,0.0222796470997923,-208.922809617815,0.827966039595006,0.903775692402863,0.977722953414638,-449.677130521201,ts2_ratio_decay_stop
31,-1.87548914456409,-0.157649859280085,0.340948587032226,0.849265034620258,-0.14444616845126,-0.285337870190207,-3.72353564660132,-6.40184007218319,-25.2295055179398,0.0682605615893888,36.3865940869453,0.996391223416724,0.999999968307341,0.945763709793166,-455.950618510054,ts2_ratio_decay_stop
