id,bkC,bC0_1,bC0_4,bN,bOC,bkE,bU,bE,bEv,bPN,bPR,k,b,alpha,ll,model
33,-2.27971712296954,2.59554554269622,7.36378180929211,0.0163922597544274,-0.823539682163962,8.98706333265308,-51.9800100479721,-6.22782410311752,27.966494126247,-0.127271016438128,0.583351271354023,0.276224235398911,3.46352272200882,0.837285602794968,-447.596251779961,ts_flex_decay_stop
34,-1.54003157201292,-886.81485550632,-3515.38056743485,0.0269695082477103,4396.22911433397,-3.13673104706242,-1.67990152482109,1.14118024827219,1.83881078391336,-0.412429683440727,2.94005067041801,-0.00250215486837526,3.11967782737032,0.999996519830584,-360.044410518519,ts_flex_decay_stop
35,-3.93925210276606,-2048.96082553202,-4100.35895894654,0.231433020055687,10259.3866854813,-5.26823593238995,2.83180144388269,1.37094271927447,-0.00410479706317598,-0.176205630500979,-0.411622527921392,-1.7596705334426e-4,6.44378567668949,0.86066103473249,-474.139215976373,ts_flex_decay_stop
36,-7.68241811141668,7.42457752263094,17.872602809776,0.184344346489399,-1.94558662909452,-3.28567300106321,-2.62156529879806,1.09847843232385,1.47554959097467,-0.114792298105732,-0.0614584861052235,3.94552247584477,86.4445503159821,0.986273919593062,-360.372274085519,ts_flex_decay_stop
37,-9.06986421396387,8.66133131731753,9.11541008274703,0.164390353140673,0.0191061626978998,-14498.0084000812,-11418.7641569511,7911.75427155759,5591.21553890236,-80.5545892848681,167.476039064165,-2.28346945947264,4.61339455066783,0.884902488436328,-271.640022643946,ts_flex_decay_stop
38,-1.07650570037108,-3.95511558932174,-13.3642456551904,0.0167796611313439,8.71585405656149,-5.1156247382635,0.598475431133523,0.990311205864451,0.0664755421281799,-0.0979241558755232,0.830354685095546,-0.110182495627201,5.73412502179977,0.999999996656844,-552.03237392633,ts_flex_decay_stop
39,-3.73230226922145,-7.77542343617098,-48.3196266144867,0.293138475949215,31.8597688512952,1.27133273887335,-1.18874421315781,0.455494005379276,0.45551873824192,-0.676504066218559,1.66422583922205,-0.049987384341328,1.87663879237419,0.999999998104797,-466.078030531125,ts_flex_decay_stop
40,-1.61789055130761,-4.29601436257842,-16.5462305098319,0.181263150862657,15.972072085999,-0.0745060568292733,-3.40424444383561,0.417386888238459,1.99365004091655,-0.173525100031424,-0.487134430263483,-0.118686096493322,4.86354351369992,0.872426110176465,-480.096995914597,ts_flex_decay_stop
41,-2.63844126195007,-5.72679503438121,-5.62581214167115,0.315769978956532,15.6932895793153,-3.77077570768767,0.760789502024774,1.39706179405628,0.117905858821247,-0.321500157051118,1.2706275955113,-0.0998777957669576,1.73958892320907,0.999999999187264,-484.134090474218,ts_flex_decay_stop
43,-2.23812841728425,-0.143248006415842,-3.26658234833414,0.0515281701731176,3.70199020781805,-2.39375001475082,-0.749022569945995,0.670541173513282,0.685895313058007,-0.104905433038023,0.367283778514277,77.0876990691972,373.16475311189,0.999999993577159,-580.182167827829,ts_flex_decay_stop
45,-0.190577952851184,-8.78506722647156,-32.1539567444302,-0.0101952166050432,24.6403866261837,-2.88286421690759,-4.39919107067572,0.908636121583956,2.07089709986042,-0.0735660803528201,-0.844897796492692,-0.0354967993923979,7.33773167064679,0.94210122356392,-428.130836544209,ts_flex_decay_stop
46,-1.84508297840828,-1.8375824718685,-12.7982243493066,0.048392505406036,14.4508030803863,-1.36040211398218,-1.30497921932521,0.807568154330439,1.82636289835762,-0.231930167813829,-0.403980648428472,-0.954368282340857,22.5216671117647,0.993204778663969,-442.833247241378,ts_flex_decay_stop
47,-9.12431724529946,3.30409533690577,1.34162837698307,3.47733396508954,-1.54242947202008,-4.22039524348102,1.60639044441131,3.43667358654059,-0.854957045499825,-0.433251841485279,0.291422809972055,-0.260755802751655,3.8352269626753,0.91525860462762,-347.907847675924,ts_flex_decay_stop
48,-7.01964551609441,-6081.33398318063,-36435.4249774869,1.62681848706756,30368.533938798,-3.93234820931903,-0.702013037689112,1.19081240466439,0.905426901878714,-0.10921193711837,-0.375084354159255,-7.44723365434086e-5,3.58354972109677,0.921299274915743,-434.857781300902,ts_flex_decay_stop
49,-0.501873393090786,-6.75006624307851,-33.0269006815283,-0.0852616499171896,76.2114725278521,-4.96782311404323,2.39665270691187,1.67748581438305,-0.12133272657346,-0.147028837863788,0.491888473730034,-0.0233354055713872,5.22709288034052,0.99999998427904,-472.724693052229,ts_flex_decay_stop
50,0.00819566234020738,-17.7423608683166,-69.8151422381173,0.0638356106345954,86.9996343512235,-6.27689507445572,-0.821865496692949,2.17258988006849,1.53360189557884,-0.185928888148016,1.19092722733658,-0.00911310879523663,3.39835851547113,0.918144059675642,-428.136858818098,ts_flex_decay_stop
51,-2.5398778760159,-286.15325258783,-2222.14673361129,0.116878726402852,2782.52960234416,-1.81032741867165,-0.507336377838235,5.43317158712041,0.020712034157626,-0.995002771990258,-0.465925065982931,-0.00211896066486419,2.83113851528604,0.999999281272581,-334.356367926405,ts_flex_decay_stop
52,-7.28521208452941,-4.43311719525496,-14.8173425732906,2.13961141445144,23.7924124396622,-4.24221275353162,-2.27021327061489,1.76742277760471,1.66581863854934,-0.116990723482154,0.101959103547736,-0.0751039105863875,4.21519258208145,0.883344766938586,-373.793027281542,ts_flex_decay_stop
53,-2.92272666203956,2.03008767135446,9.74031046565934,0.00356866027173853,-0.00382912473110303,-2.96702526277724,-1.72987256036573,0.594673811157974,2.66475868970779,-0.23583001512992,-0.612468554993628,-220.516272964679,1508.53863381023,0.945968868825669,-457.157187705899,ts_flex_decay_stop
54,-2.2954096301615,1.91076379623073,3.87753970784781,0.163494491277019,0.297146499816258,-4.33019790635831,0.664044935272831,0.978448344901616,0.588015933502857,-0.0313523528856084,-0.325583688389874,-1.20919204434461,5.89506356864444,0.92697507351247,-607.123724589768,ts_flex_decay_stop
55,-4.88523302268392,1.33040984305311,3321462.51815236,0.132354847383888,5.38947690063078,-6.3339692273658,-4.53160394934985,2.5763021176725,2.59304402180654,-0.202809171055,2.14067324486499,4.75386767091523e-6,2.96298219898712,0.821141240757703,-374.661608728471,ts_flex_decay_stop
56,-1.22696010362742,1.08606856229708,0.349305776372046,-0.0150323232695729,7.52100683705981,-54605.9618979099,-7553.48612460451,26001.188237102,33809.5183792767,-7866.02672956057,6850.58824401564,-0.485717491437772,1.79350723919227,0.855585376626809,-420.037647124133,ts_flex_decay_stop
58,-1.3264783633748,-4.81398520929161,-21.5650101279055,0.00265839774735892,30.5511161036044,-3.2074910447155,-1.7254891660498901,1.97992944927482,1.98631640905776,-0.231172068820865,-0.600265800982054,-2.22206648592864,194.115246673011,0.979230046752714,-375.446523583675,ts_flex_decay_stop
60,-3.52002605077016,9.21008410669712,11.8778470802713,0.0995730397684818,-1.7083134858545,-2842.09512900124,1232.3987446107,2718.4228183485,-1176.41329027275,-0.147728348069139,1.36320916967273,0.339931769969277,1.98313733824639,0.043295632453704803,-423.275226076129,ts_flex_decay_stop
61,-4.86738596553485,-141.13975343733,-470.716214432216,-0.133006176399633,297.890559375018,-4.65561661930713,0.021169680379354,1.02328740391355,0.408752271880618,-0.0884832803627712,-0.739071532183971,-0.007347044073385,12.4942568554017,0.999999963437884,-296.072562390583,ts_flex_decay_stop
62,-0.995454867386772,-7.54849406205884,-25.8413579905445,0.00284457899048589,24.3533952809608,-2.98162113005838,-0.903433023335481,0.682012126803483,0.636592975515743,-0.131232578139436,0.411398726014346,-0.0273798684769848,5.01194428436381,0.970067972243748,-545.347471487789,ts_flex_decay_stop
63,-1.57287042265507,-529.419453571615,-2164.03469290576,0.00525167379792399,1804.92351127825,-2.70632160923541,-0.337046629939908,0.566668304292085,0.528033903620131,-0.178291217539291,0.378415708357501,-3.17243164144261e-4,3.96846146370343,0.993184533746525,-535.595428275596,ts_flex_decay_stop
64,-1.74219153643065,-24.4390897362115,-71.2093719434161,0.119941854398512,88.6149502806443,-1.5550504682594,-1.97018191165701,1.1781928326248,1.26414020236464,-0.325754660317405,0.193147199185182,-0.0118644342725193,3.68664194511363,0.976793347189722,-436.106625301991,ts_flex_decay_stop
65,-9.30103492198567,-4.50610746832624,-19.9950425068128,1.66774407326033,19.5002571434129,-3.14433720979047,0.728793959553812,0.683031535965722,0.247986549847334,-0.113630424464061,-0.229107286541943,-0.0628673362564147,3.69827198997627,0.969843673127342,-530.562945788246,ts_flex_decay_stop
67,-3.4173177873821,1.4739967411925,1.86384281421796,0.0940117297022105,1.51252487467545,-1.28796559652851,-4.51455979175438,-0.0618873977864098,3.59735944329655,-0.184968574697933,0.313674604655485,-0.212520586966464,3.3052911604532,0.952683729165225,-582.946616707216,ts_flex_decay_stop
68,-1.93936298403722,-7.56975285857532,-32.0252961079398,0.104208968742948,28.6763314100911,-5.88940147690282,-1.76643653793831,1.53475489730311,1.06119670739319,-0.0307025914943425,1.52654198459127,-2.46180085017235,459.096116864114,0.950172527070262,-474.130763419728,ts_flex_decay_stop
69,-1.98307165765253,2.78910826886665,239829.045393945,-7.11105285487732e-4,-0.816404575910153,-6.06112818378814,-0.708299950663553,2.76688940902778,0.968793658806783,-0.269384347321054,0.65914085388291,14764.7418677392,29474.1150951063,0.954353280651482,-471.022925488697,ts_flex_decay_stop
70,-4.57356502930959,-48.668323658631,-103.420226226695,0.0834786176978347,268.271589901802,-9.51211138731455,2.88326113807664,4.01809122531145,-0.6993935864604,-0.029755036887938,0.981522847212341,-0.0141914961746554,24.6369135687931,0.8251510563801,-310.659191947701,ts_flex_decay_stop
71,-0.848246092694066,-164.850132186917,-332.618300421595,-0.0244707142713769,415.130993537452,-3.00301968687088,0.125674024826133,1.06831247908667,0.150459459000652,-0.138383612640547,-0.0275344795944715,-0.00341634559790716,5.523045190634,0.964246483529607,-536.452862370259,ts_flex_decay_stop
72,-244.266174248899,1398.03722240102,-28.0293951946831,81.3998877697003,135.965178565529,-3.50639175555001,0.379048839686889,0.711965794522496,0.217591608182658,-0.0865039115710564,0.357355259774247,-0.0108817937890491,18.119342001056,0.995139861716448,-548.86447947507,ts_flex_decay_stop
73,-1.26472726338411,-8.81234685297654,-33.7055604209166,-0.00581703835463834,30.1246688570346,-3.33086559707914,-3.36950048303955,0.19525543438027,2.93254931207547,-0.144543467658947,0.378983162160293,-0.0355336284271271,6.52621741175344,0.96409508193869,-422.707760168266,ts_flex_decay_stop
74,-1.8324455991808,-11.0972497324659,-33.1504462791306,0.1227126357819,28.3973220265888,-3.40204590528443,0.153997996449427,0.844680619738059,0.268426532606784,-0.121624302756599,-0.0918137237101582,-0.0246479544395805,3.72682785136902,0.999999998953735,-566.626685217254,ts_flex_decay_stop
75,-1.20887288247446,-8.47819529301444,-33.0843418824526,0.0303118290535872,34.3412306863773,-4.65626330535723,1.23156526822154,1.13769058145854,0.22975862120918,-0.133592761342646,0.401572666993198,-0.0247167789716383,5.59625420315191,0.974415991443806,-522.375383341849,ts_flex_decay_stop
76,-29.1052863271243,-20.2399233364915,-91.8083967494731,8.52865380221315,80.5803922110216,-3.40982624892708,-0.243392037244941,1.51998466310526,0.269608723512302,-0.0502315017190654,-0.20894343328075,1.08304816450058,190.404448320694,0.970418130316479,-377.493645925044,ts_flex_decay_stop
77,-1.22235321062756,-936.876898351004,-1885.62749765268,0.030591843983566,2348.0453509595,-5.85234044635289,1.73670308701804,1.03959344064919,0.238072364441787,-0.106345375951396,-0.166560356762306,-5.22774397041228e-4,5.49224638328067,0.955591735956026,-487.736827635483,ts_flex_decay_stop
78,-1.4480472609761,-37.769722067451,-154.882035997543,0.00241019060874821,196.436119026155,-4.94776912837312,0.810259830812046,1.36500549392786,0.66431408844739,-0.0811536998688032,0.731680707167567,-0.157354246869092,137.512208278451,0.935752128825602,-448.034452123781,ts_flex_decay_stop
79,-1.38286694934443,-273.02641901701,-970.784549099164,-2.23912539120395e-4,916.383377524626,-4.20534964369867,-0.771097952936321,1.95576659253,0.556919595261634,-0.11386576379787,0.385045521433831,-0.180203629359886,857.771164739874,0.916918848928651,-419.887416529575,ts_flex_decay_stop
80,-6.63947293416532,-283.855459674858,-1288.88570653805,0.286190151056332,1098.57476378127,-4.87878075401005,0.71641171131973,0.951397166735175,0.326761890033334,-0.0602188082057783,0.385461497247847,417.47563066124,1666.98239886045,0.941757429767747,-517.260745587462,ts_flex_decay_stop
81,-4.12145442923543,-123.466935771295,-506.415015972242,0.129846616265289,635.297165639613,-4.20840717076714,-2.13985703309957,1.15222581844281,2.58218926036025,-0.0796254139942655,0.0042742940762009,-0.00412874232656043,18.2886210256427,0.92260684371067,-378.073727405304,ts_flex_decay_stop
82,-0.471426933906456,-7.7279429201105,-21.1666660138452,0.0135896958202369,21.5529443137303,-4.49347526247456,-1.48013595274706,1.59959694416371,0.966623071618922,-0.0783019516048118,-0.121917718645512,-0.00134147058894238,7.89981887086906,0.851088069204703,-445.857627253952,ts_flex_decay_stop
83,-2.41341224365974,-314.192257639793,-831.6578874621,0.0483287223976301,1578.22300668017,-3.80862126868467,-0.717909459129577,0.953154217615062,1.88074585454804,-0.120838464093968,-0.366193998307875,-0.0509922947818259,488.656888880484,0.919642197811752,-419.132893908415,ts_flex_decay_stop
86,-2.48281129571864,-7182.66335181395,-27299.3002787904,0.0672562692044278,17063.8072036596,-5.42425748199521,0.57880699629083,0.91723200728365,0.139202540709836,-0.0646894199566514,0.395003298889021,2392.02903058063,47265.6393035861,0.99573576423689,-483.948997039059,ts_flex_decay_stop
87,1.58253771600147,-208.112341277819,-1134.2704671118,-0.190459878841964,1031.96096710306,-5.25778316326572,0.374506372247592,1.34518333526754,0.178937540296175,-0.0532349806404866,0.413987567843853,209.304249860167,304.157593568137,0.972468280391146,-529.009907697768,ts_flex_decay_stop
88,-14.7206532379574,-1607.35432407391,-6455.61852147099,2.75696574189075,8077.04178465978,-2.49492201963569,0.35566776543361,0.837429554021808,0.186455331168466,-0.404191559023139,1.07972730481593,-1.16096052676214e-4,2.35288688880496,0.884904010312204,-548.562631368779,ts_flex_decay_stop
89,-1.83246365293276,-803.398000162741,-1635.09984257566,0.0545176292415325,4084.05788028028,-5.39519942051225,2.51517060143176,1.34239833350526,0.824649340080723,-0.0873963561551621,-0.171544544823075,-1.46321645668993e-4,5.5005775868492,0.945816655187015,-465.8110011124,ts_flex_decay_stop
90,-1.31681048905174,-12.3363617434637,-44.5774694075234,0.130941962377677,36.4962946541566,-3.93974873233985,-0.496990645492523,0.555316841050516,0.537885780006782,-0.0277975988251896,0.222787734021909,-0.022340685939053,4.87464393806369,0.999999997577288,-599.108134413408,ts_flex_decay_stop
91,-0.968419283146183,-18.4736459937655,-79.5213426371144,0.0156780911092024,111.55839699827,-2.48690900854316,-1.05157173496863,2.44773475476171,0.727858860760291,-0.225187473869371,-0.626282920212224,-0.0165132300805682,3.11883085830305,0.941812758578226,-391.441600113755,ts_flex_decay_stop
92,-2.20246679577514,-6.02520222582373,-16.3418316197384,0.0177725769594665,10.7768810433044,-1.25939697159829,-0.81412011658656,0.181687042093513,0.533542389717784,-0.138915881021973,0.807560904621455,0.786560379202695,69.6134319149098,0.967143550536564,-536.783101645977,ts_flex_decay_stop
93,-7.79977634164884,8.45371387529099,10.3824034064058,0.136465131960195,-0.338387406827909,338.640791169832,-850.868804105738,-173.60754695675,433.001131943584,-0.108515933653208,0.264293691462552,-275.26882973436,717.944534686725,0.923855967969886,-247.115864576321,ts_flex_decay_stop
94,-2.9852015659855,-62.208721164566,-247.189935520792,0.0676381858321152,156.915390035507,-0.356060918758199,-2.84842638851939,0.635189410319712,1.03748205829108,-0.146833062036579,-0.435334893135936,-0.0140482630540534,10.3593363700815,0.931645068823854,-432.676100066138,ts_flex_decay_stop
95,-1.21874588167433,-1388.95952318672,-2776.12469204112,0.0265276162220571,6956.3701116146,-2.54101172260655,0.476836872206822,2.32544781559727,0.37536616994631,-0.414251048524351,-1.03383986100981,-6.24671994342036e-4,3.7274228998609,0.998425996589468,-432.985291124518,ts_flex_decay_stop
96,-3.85214888179082,-2.98131958384115,-6.95856037216634,0.225612944839415,10.3493292049006,113.332157486021,-6.36715815824618,42.590361034917,28.49542890253,-54.4312003683066,0.244357706070807,-0.17783941448604,1.23949305956602,0.998187042958926,-457.077335447092,ts_flex_decay_stop
99,-2.2300052963328,-188.508170010278,-336.48620250905,0.0258906974899954,850.569527756054,-3.52675617772166,-1.3407839521812699,0.582204710955663,2.04984849068449,-0.0642790049310106,-0.393927553440956,-0.00194306455345131,15.1339856627765,0.808280476325621,-428.83197002248,ts_flex_decay_stop
100,-6.8770177684434,3.47714510476712,-2.60341259337133,0.221918024252955,3.97496673763779,-3.45314343841178,-0.753346883935574,1.04922462924019,0.549372165330391,-0.129693946095432,0.620012345251706,-0.17225959937514,5.04510411178239,0.999999733542065,-403.312947248867,ts_flex_decay_stop
101,-4404.85334201413,3969.5223549143,4029.30212304194,229.022410867017,-101.167884065947,16.552919975028,-52.4604787496657,-20.4002269155482,54.9371294554639,0.0131848800998098,1.02026058370124,-0.014302305115907901,7.51427230625916,0.986289431266657,-146.898658012545,ts_flex_decay_stop
102,-0.816570272122937,-1.33041561502361,-4.40233790449079,-0.0365218245757051,4.60306469308326,-2.18834375817039,-4.74812014053232,0.468770644875618,2.59225989858095,-0.181189180883697,0.771848685228947,-0.243968060538977,4.30187308844349,0.999999999214038,-524.138671376224,ts_flex_decay_stop
103,-122.991313802824,27.6190705698085,28.405490427485,31.1969072074534,-0.105743556929437,-5.99309445414141,0.380008327390737,0.563875821879787,0.993170170250807,-0.0113777508425947,0.129131437452614,-1.38945815423126,693.545627150823,0.920346860867796,-430.409276377593,ts_flex_decay_stop
104,-3.69475400975175,-9.57307366891455,-35.7432908859513,0.153990274602128,31.6509594305051,-4.20318579131532,-2.1675750228193,0.678531031859493,1.40546309816036,-0.00660870315916881,0.750060886444776,-0.0185993034427887,5.36573147756964,0.99999987823589,-485.379705545206,ts_flex_decay_stop
105,-0.850080503125777,-5.78177711802804,-32.7315012133337,0.039340291538317,20.3801027351518,-4.31363141591752,0.830825075167219,0.921003831919855,0.0353378998733497,-0.0497011873871815,0.0973690974317286,-0.0592284521301088,7.99141025410439,0.999999992836954,-569.953281513242,ts_flex_decay_stop
106,-0.618007578937856,-4.32770913796506,-15.7161737274847,-0.0611185108172337,16.2436274459174,-3.89638261303298,-1.40132407764952,0.816127424486885,0.994241601494337,-0.0853139200706148,0.0536026474866794,-0.0435044707966122,7.22196333637716,0.998483921430938,-488.315025607548,ts_flex_decay_stop
107,-1.480072839621,2.27944851540199,1496.22197418533,-3.9105157948153e-4,-1.20036275043213,-4.43034922245216,-1.0380651659928,1.65424210175536,0.887306694098241,-0.138910177713813,-0.704846675502766,2135.43464183098,3177.2385094002602,0.955862171709814,-500.156026955905,ts_flex_decay_stop
