id,b0,bU,bE,bEv,bC0_1,bC0_4,bN,bOC,bPN,bPR,alpha,ll,model
71,-5.56385124118022,-0.220956108075736,0.919881675929819,0.24927074927683,1.02651099654196,1.07763130578719,-0.0684591436015333,0.991724197029176,-0.0613230698761116,0.382655005928028,0.9649118643097,-555.078609351159,os_decay
72,-4.95278019653784,-0.0288231035835816,0.660997837434881,0.414619749795581,1.91056092686033,0.541325050323377,0.140743017478019,0.273050947086282,-0.090155010222354,0.267991109410741,0.994267923747205,-570.730721912657,os_decay
73,-8.33878751106516,1.60203103453698,1.45548436534566,-0.0280457956524476,1.70289965963438,1.52824563668049,-0.0963176872082016,0.873237656682638,-0.0496219736712895,0.525807506433015,0.933058428342787,-486.33519229663,os_decay
74,-6.58357583689714,-0.0488324104258487,0.693764033372343,0.21809463171021,1.59148230757841,1.97692061463268,0.123330681812917,0.424674671446053,-0.0617186328028199,0.146319435652215,0.999999999433075,-583.137951354112,os_decay
75,-6.35307025170132,0.891988148592967,1.00879975986943,0.16098755487184,1.40726263342275,1.02282070349163,-0.00985171022109983,0.612782782087408,-0.0745275945735127,0.259373062433691,0.952984691611129,-565.31219790171,os_decay
76,-5.22124572816953,-0.565997950479128,1.59249447372504,0.257223563887056,0.569238830137597,0.973160166117894,0.102438767055408,0.00934739342183547,-0.0426310861412353,-0.261075968998151,0.999618082687117,-466.304229366156,os_decay
77,-7.63672979856058,0.747462299423557,0.89504977605193,0.338149476050716,1.14122361422936,1.28196499201291,-0.123307139603688,1.16812281679888,-0.0557646669058121,0.204805256690205,0.983764503230888,-469.147714215632,os_decay
78,-8.97460158259734,0.928622088700781,1.51665948135064,0.254320544231518,3.17641381502312,2.70007948705666,-0.110056868607264,0.966390681189918,-0.0180913537729656,0.847296563732212,0.961728873456504,-444.538008484253,os_decay
79,-7.28673150726223,-0.0135449994658368,1.83899634703303,0.114850840287308,2.46518814249723,1.97832665739703,-0.00476935011288951,0.756404142437312,-0.0895570480173467,0.110407395554412,0.892534625623764,-470.961338214882,os_decay
80,-8.75256880085801,1.8522120121632,1.17520920485152,-0.334344853903112,3.60951504724545,3.93485444661463,0.0332572281872545,0.0445822942268216,-0.0911225402334612,-0.136766026030482,0.952374995387419,-589.117316051583,os_decay
81,-12.3820175124846,1.98979572695194,1.99859332358223,-0.39137573629436,6.28212864929887,5.81175664253973,-0.114816770279021,0.76360028594614,2.05183229311944e-4,0.110615026231923,0.941715774858863,-456.351702201546,os_decay
82,-9.15891997988765,-0.808047076156172,1.91323186100713,0.645969354667743,1.50780702106053,3.13307352481408,0.0769130875613732,0.0422563187431833,-0.0367877800215033,0.230384263079655,0.879146821637189,-426.649933180507,os_decay
83,-15.3471013297983,1.6433343479233,1.75822002679556,0.460036099502654,7.33439941793302,8.32952886666539,-0.0309307020533012,0.725347254137221,0.0095463773197337,0.219660616095403,0.959667838464934,-381.721777650228,os_decay
86,-9.9943051357056,1.8973889324241,1.24905134226847,-0.259157198930129,2.60792315983263,2.27015221399997,-0.0692103190023197,0.51485263205208,-0.0301921141612161,0.403154538659914,0.998632798093714,-509.440319608604,os_decay
87,-5.9820853296424,-0.21139232628662,1.26145937184032,0.324700766623517,1.43211449145099,0.275977810358276,-0.0528221066467883,0.245762103826289,-0.0214211841160918,0.498058832403867,0.950751890199666,-553.546293615844,os_decay
88,-3.91847954090353,0.0910789749821229,0.803987012829301,-0.00863079907386035,0.339049655155481,-0.355122023917966,-0.0440844368562433,1.72123001281349,-0.0958956592818548,0.356177059544657,0.97121429418128,-608.059974450566,os_decay
89,-9.17245901770638,2.70057909141557,1.97187143409991,-0.404735157194882,2.48171796315178,2.73433818725225,-0.0485351487718381,0.623619989221192,-0.0285475840947346,0.304942108439962,0.925439635537493,-512.92291345721,os_decay
90,-6.19772579404978,-0.149687653981372,0.54914590214363,0.420525504012846,0.897610917509531,0.676561036622254,0.115293338095812,0.386399006903886,-0.0187258389692031,0.116175120489192,0.999999998795746,-608.174443226998,os_decay
91,-5.19840408722126,-0.434918055140785,1.57822106323598,0.304854192528875,2.02400288769424,0.598722120385556,-0.0126237777704628,2.23748067359998,-0.0615268378338583,0.0857233790862284,0.919737348128771,-442.769300761469,os_decay
92,-5.93461474446896,-0.750040049691201,0.319584055499,0.324623907632263,1.78243413329063,2.22347188805943,0.088138809889206,0.387596594273648,-0.0576665970275651,0.653513736271913,0.930352908602463,-627.656658074918,os_decay
93,-27.6456762584994,-1.58841007902488,1.03904750833534,1.71782624106096,21.2059536566133,21.7997774370329,0.0170051494042423,0.231545753369574,-0.0368699286108739,0.344804233581346,0.904640974000339,-301.414065423637,os_decay
94,-7.22198889902035,-0.407273257027385,1.17545556491942,-0.0281464827171435,3.39442498748808,2.4350053952098,-0.0468215423197371,1.01812104138326,-0.0376849238270593,-0.193856198667752,0.942955528016199,-512.334276065985,os_decay
95,-6.08567956433933,0.818569340974654,1.76314738567846,-0.117339658142636,1.87970502185052,1.65468059199684,0.0317079057463583,3.10389838578338,-0.0757378709519529,-0.50875401332907,0.892472086984561,-449.306143171633,os_decay
96,-5.38565694535039,1.14435591152215,0.519993924348113,-0.181843613524929,-1.08477296011601,-2.28543182681416,0.18532435126114,5.35306779131946,-0.176983509548504,0.296540656606223,0.999999997819691,-486.35912899881,os_decay
99,-9.73687890707238,0.498536147091328,1.51245644301858,0.636507511359624,4.24799766171837,5.47993101506617,-0.0234609070825287,-0.141051709034573,-0.0353438239456763,-0.155449898860667,0.800968370684876,-447.559474649277,os_decay
100,-13.5131027502986,1.38820496097705,1.29910304572595,-0.296288325168159,7.43828653391968,5.87284093643981,0.0806870744170134,1.00667320519555,-0.0934127517827274,-0.0595407157977304,0.987593371610762,-420.466743682655,os_decay
101,-120.606631537219,-0.0858664982145118,2.06669861716938,2.11249784199619,108.964191981323,108.656809888247,2.12080315165347,-0.157778459639763,-0.103377584376291,1.21043304636931,0.935773670608547,-126.158033500444,os_decay
102,-5.09433302703468,-0.562806812203247,0.792469032559336,0.432736871959051,0.92097623511328,0.22589493428352,-0.0448730426759884,1.15776705917136,-0.076644087897422,0.35533364544333,0.999999997748455,-545.489832169732,os_decay
103,-7.2040140823378,-0.621194590601647,0.429981443110216,1.37571014593818,0.405886818517532,-0.127581573379951,0.0537408887046334,0.351776116965842,-3.73124252482424e-4,0.0726242934372714,0.925068386121678,-444.155359748714,os_decay
104,-11.1006996131306,1.28520950897551,1.21684170973533,-0.139647974497427,4.29720386274732,4.1912425503703,0.113906252568532,0.362845194400895,0.00832159187343301,0.566398183842499,0.989246973647812,-541.906428805391,os_decay
105,-5.53880955100028,0.218741808095505,0.72686059106514,0.164869988337008,1.31145082795447,0.386532700154745,0.02296544387702,0.295167314172334,-0.0305365793788007,0.0174276774956578,0.999999999399441,-612.32376368545,os_decay
106,-7.12131600825296,0.544022386744526,1.33701290807103,0.0413217736722946,2.07908278349614,1.60329565538201,-0.11488458438612,0.450248432787684,-0.0121226711803455,0.00554386536783616,0.966510386407618,-527.854454227376,os_decay
107,-8.38551447552015,0.938825347156712,1.34914930988986,0.0422317856358172,1.80694128894636,3.00727338116359,-0.0651169095861968,0.507640425888178,-0.034505272578298,-0.0500526906026922,0.965805569919434,-496.41694373065,os_decay
108,-9.41193145714595,1.47689484863399,1.40294211426901,0.0389008592933366,3.52341885092402,3.76458750176046,0.0205557646227144,1.07861775722636,-0.06039195727286,-0.0819727352500063,0.978135865931166,-459.036742775463,os_decay
109,-7.51173141873226,1.07922748671498,0.64288395672942,-0.0532614662437096,1.68292526607809,2.74627821965111,0.0737136626970974,0.466671644246789,-0.0576840344524527,-0.0145208073127454,0.974494883675105,-586.860747781553,os_decay
110,-6.11904457536358,0.38744274421668,0.810582539877797,0.495844524484878,0.669050449883565,0.619200067848445,0.216583246906647,0.553664579307958,-0.1129977594166,0.225339289331726,0.883115023604386,-566.631965683451,os_decay
111,-7.4503604743327,-2.97785835566839,2.68161586006401,1.42699642569297,1.49609343602694,1.58371674283154,0.107481478844191,0.0280266507816968,-0.0679423711312994,-0.0300019321769844,0.852328601243294,-345.542197738927,os_decay
112,-7.71862204775346,1.03935780222387,1.59977476434296,-0.0899245544742176,2.31644403507846,3.07222452786481,-0.0176260757834911,0.192758650380108,-0.044501138977514,0.181647114486438,0.863108463909518,-531.17420126314,os_decay
113,-11.0842760775167,3.25671157953181,1.05973397128574,-0.0106457711886713,1.87375662464712,2.28154089453012,-0.0388994847766054,0.647240187120026,-0.022890917511377,0.61584560550261,0.936956208481785,-464.302876017366,os_decay
114,-7.3715632385128,1.02003976898312,1.00101444881394,-0.197300966550511,2.34220722744799,3.51630754763391,0.204481510644114,0.151216028463702,-0.163351993865814,0.0844603457871178,0.939871709516112,-583.277003621369,os_decay
